datetime,latitude,longitude,ta,wd,ws,rh,fsd
2015-01-03 00:00:00,-38.1,145.2,24.123138826666672,166.8992728,4.5187065786666665,53.23198378666667,313.4643933
2015-01-03 00:00:00,-21.9,116.4,33.731614799999996,220.3370930333333,4.872543675666667,27.167041923333333,337.4420515
2015-01-03 00:00:00,-31.9,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 00:00:00,-31.9,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 00:00:00,-31.9,116.6,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 00:00:00,-18.6,126.2,28.614639933333333,78.82260143666666,7.336524176,61.319624260000005,204.80656426666667
2015-01-03 02:00:00,-13.1,134.8,26.864955416666664,318.2652949666667,1.9734848656666666,86.05423002000002,191.97166536666666
2015-01-03 02:00:00,-22.1,119.3,33.83601214833333,197.14650930499997,3.0302814696666664,34.10588007166667,295.27093065
2015-01-03 02:00:00,-13.1,135.9,26.864955416666664,318.2652949666667,1.9734848656666666,86.05423002000002,191.97166536666666
2015-01-03 02:00:00,-38.0,145.1,24.123138826666672,166.8992728,4.5187065786666665,53.23198378666667,313.4643933
2015-01-03 02:00:00,-31.9,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 02:00:00,-32.1,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 02:00:00,-32.0,116.0,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 02:00:00,-31.9,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 02:00:00,-21.0,119.5,33.6175708,213.39694706666668,2.665911700666667,38.065075113333336,299.19564053333335
2015-01-03 03:00:00,-20.6,131.4,27.891223713333332,45.72415690666667,5.492804079,65.24426682666667,147.95972884333335
2015-01-03 03:00:00,-35.7,145.4,30.279440453333333,141.74784680666667,4.465771812333333,28.58089771666667,332.62627276666666
2015-01-03 03:00:00,-36.3,140.4,23.23874638,176.0335916,4.756396273666667,47.87309956000001,323.24670199999997
2015-01-03 03:00:00,-16.9,122.9,29.174887683333335,180.49162616666663,2.154327243333333,76.68580503,252.37681296666665
2015-01-03 05:00:00,-21.5,120.2,34.05445349666667,180.89607154333336,3.3946512386666665,30.14668503,291.34622076666665
2015-01-03 05:00:00,-31.9,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 05:00:00,-37.9,145.2,24.123138826666672,166.8992728,4.5187065786666665,53.23198378666667,313.4643933
2015-01-03 05:00:00,-38.1,145.2,24.123138826666672,166.8992728,4.5187065786666665,53.23198378666667,313.4643933
2015-01-03 05:00:00,-38.0,145.3,24.123138826666672,166.8992728,4.5187065786666665,53.23198378666667,313.4643933
2015-01-03 05:00:00,-32.1,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 05:00:00,-22.7,146.9,26.54816952,81.07138137666668,5.058130445333333,69.18569529333332,253.12292509999997
2015-01-03 05:00:00,-37.8,144.8,24.123138826666672,166.8992728,4.5187065786666665,53.23198378666667,313.4643933
2015-01-03 05:00:00,-21.4,119.4,33.83601214833333,197.14650930499997,3.0302814696666664,34.10588007166667,295.27093065
2015-01-03 05:00:00,-21.7,116.3,33.731614799999996,220.3370930333333,4.872543675666667,27.167041923333333,337.4420515
2015-01-03 12:00:00,-34.8,147.7,24.370529719999997,134.63256792333334,2.8986973356666668,52.174453486666664,348.2856739666667
2015-01-03 12:00:00,-19.5,133.5,27.68863383333333,74.60268137000001,3.8766196749999993,68.38664416666667,171.87043576666667
2015-01-03 13:00:00,-12.1,141.8,27.449394626666663,99.51984776333335,1.3745636716666667,79.29385473,190.46208353333336
2015-01-03 13:00:00,-11.4,142.3,27.449394626666663,99.51984776333335,1.3745636716666667,79.29385473,190.46208353333336
2015-01-03 14:00:00,-21.5,119.2,33.83601214833333,197.14650930499997,3.0302814696666664,34.10588007166667,295.27093065
2015-01-03 14:00:00,-13.0,134.5,26.864955416666664,318.2652949666667,1.9734848656666666,86.05423002000002,191.97166536666666
2015-01-03 14:00:00,-32.1,115.9,21.52039317666667,165.87481566666665,4.865239644333333,48.67830114,344.0729334333333
2015-01-03 14:00:00,-37.7,144.9,24.123138826666672,166.8992728,4.5187065786666665,53.23198378666667,313.4643933
2015-01-03 14:00:00,-27.7,153.2,25.33490466666667,68.55950342666667,5.296212589333333,78.92237381333332,278.81870499999997
2015-01-03 14:00:00,-31.1,116.1,21.281133928333336,167.75422716666665,5.949966542166667,56.95568605333333,346.16974058333335
2015-01-03 23:00:00,-12.9,131.6,25.554813023333335,113.35459673333332,3.776359326666667,93.90658009666667,100.28705754666667
2015-01-04 00:00:00,-20.0,131.5,26.604464935,64.012450205,5.4898394150000005,73.37427272000001,114.76708981750001
2015-01-04 00:00:00,-28.9,149.6,27.364511557500002,53.50113933,3.5220807755,54.836393272500004,294.84004732500006
2015-01-04 01:00:00,-18.6,131.5,24.994891013333334,52.531994493333336,5.3464342013333335,80.08557803666666,96.59559556333333
2015-01-04 01:00:00,-12.4,142.0,27.449394626666663,134.02512591,1.3745636716666667,83.44899031666667,190.46208353333336
2015-01-04 01:00:00,-16.1,136.4,27.289032773333332,100.81462552666669,2.267407751,86.25070616666666,218.81364793333333
2015-01-04 01:00:00,-12.7,142.8,28.351922536666667,110.3412426,2.1494646803333333,77.43971247333333,225.06582733333335
2015-01-04 01:00:00,-16.9,145.0,24.36971385,115.01999648333333,3.5095508965,89.20412341000001,207.7155711833333
2015-01-04 01:00:00,-27.3,153.0,25.05740661333333,68.55950342666667,5.159180905,78.92237381333332,286.6648226666666
2015-01-04 01:00:00,-10.9,142.4,27.341172808333337,147.37006210500002,1.7166302488333331,84.11960909666666,189.7015106
2015-01-04 01:00:00,-38.0,145.3,24.123138826666672,184.94748176666667,4.5187065786666665,49.522444183333334,313.4643933
2015-01-04 01:00:00,-32.0,115.9,23.533080560000002,165.87481566666665,4.900627814,48.67830114,351.4283953
2015-01-04 04:00:00,-17.8,124.7,30.08316549,88.69258050666667,6.242596859,52.69759212333333,236.43229426666664
2015-01-04 04:00:00,-25.2,151.9,24.755462691666665,104.81930261500001,3.3389616938333333,74.43290222166667,251.75861241666667
2015-01-04 04:00:00,-18.8,123.5,30.44859807666667,101.69680902166665,5.869278438166667,55.79295433666667,242.8467177
2015-01-04 04:00:00,-31.8,115.8,23.533080560000002,165.87481566666665,4.900627814,48.67830114,351.4283953
2015-01-04 04:00:00,-32.6,150.9,23.99500399333333,92.50056306833334,3.614071495833333,81.45096043333332,313.91585473333333
2015-01-04 04:00:00,-37.9,145.2,23.61315032666667,166.8992728,4.471429021,53.23198378666667,348.8408288333333
2015-01-04 04:00:00,-32.0,116.0,21.52039317666667,140.29918803333334,4.865239644333333,42.64390144,344.0729334333333
2015-01-04 04:00:00,-19.4,133.6,25.98010551,74.60268137000001,4.402034281666666,68.38664416666667,144.97106033333333
2015-01-04 04:00:00,-28.4,150.3,26.98970863,50.76770288666666,3.557951130333333,57.447001013333335,298.50987720000006
2015-01-04 05:00:00,-38.2,143.8,17.742409846666664,174.46415273333332,5.437088009,74.42262063333334,334.6409362
2015-01-04 05:00:00,-31.9,116.9,21.52039317666667,140.29918803333334,4.865239644333333,42.64390144,344.0729334333333
2015-01-04 05:00:00,-17.8,132.6,25.08145478,67.54732048833333,5.063511754333333,79.50248076833334,109.28859248833334
2015-01-04 05:00:00,-21.9,117.6,33.92271776333333,174.69952953333333,2.5770836476666665,30.982122676666666,311.4229299666667
2015-01-04 05:00:00,-13.2,135.8,26.743608053333332,318.2652949666667,2.32147578,86.05423002000002,197.09876599999998
2015-01-04 05:00:00,-12.5,135.4,26.864955416666664,320.68943740000003,1.9734848656666666,86.93041480666666,191.97166536666666
2015-01-04 05:00:00,-20.8,119.5,33.6175708,143.9288976,2.665911700666667,36.48943346666666,299.19564053333335
2015-01-04 05:00:00,-17.0,123.2,29.401883906666665,180.49162616666663,3.3752031166666665,76.68580503,239.67101743333333
2015-01-04 06:00:00,-19.7,130.8,25.2345445,45.72415690666667,5.979909567666667,65.24426682666667,85.36822372333334
2015-01-04 06:00:00,-18.0,123.9,31.31354101166666,108.53015648166668,4.525425631666667,59.25945784166666,261.2296899
2015-01-04 13:00:00,-32.1,115.9,21.52039317666667,140.29918803333334,4.865239644333333,42.64390144,344.0729334333333
2015-01-04 13:00:00,-38.0,145.3,23.61315032666667,166.8992728,4.471429021,53.23198378666667,348.8408288333333
2015-01-04 13:00:00,-18.3,135.0,28.782909943333333,47.74073612333333,3.5056622286666665,80.1112255,180.70807666666667
2015-01-04 16:00:00,-33.9,150.9,23.329171738333333,83.47828404999998,3.9829906435000004,84.31368083833334,320.3637207
2015-01-04 16:00:00,-14.2,142.9,29.447994773333335,107.42767301999999,3.5717998933333335,75.42089241333333,238.26440973333334
2015-01-04 16:00:00,-17.7,122.8,29.174887683333335,164.79414926666666,2.154327243333333,71.79306157333333,252.37681296666665
2015-01-04 16:00:00,-38.1,145.2,23.61315032666667,166.8992728,4.471429021,53.23198378666667,348.8408288333333
2015-01-04 16:00:00,-21.2,148.6,24.82632396,95.3524187,4.738716512333333,82.84506281666667,237.18012976666668
2015-01-05 00:00:00,-37.8,144.8,22.296812375000002,166.87189955000002,4.07038358975,56.98444823,352.0535881
2015-01-05 00:00:00,-31.9,115.9,23.175657907500003,147.016067825,4.79031092525,42.6053007175,351.35794715
2015-01-05 02:00:00,-37.9,143.4,17.742409846666664,190.95224773333334,5.437088009,70.87410664666668,334.6409362
2015-01-05 02:00:00,-35.4,145.3,30.19392582333333,159.10135377333333,4.780155305666667,31.70660009,346.55367720000004
2015-01-05 02:00:00,-18.4,125.9,26.709208603333334,93.26900022,7.640312458,73.94212183333333,180.19585263333332
2015-01-05 02:00:00,-31.7,115.9,23.533080560000002,140.29918803333334,4.900627814,42.64390144,351.4283953
2015-01-05 02:00:00,-35.3,147.2,24.145335373333335,134.67053279,2.7841803209999996,57.917041723333334,315.65547480000004
2015-01-05 02:00:00,-36.4,141.7,24.98135501333333,189.19346153333333,4.7542095433333325,36.56878914666667,340.76498553333334
2015-01-05 02:00:00,-36.4,144.8,30.19392582333333,159.10135377333333,4.780155305666667,31.70660009,346.55367720000004
2015-01-05 02:00:00,-16.0,136.3,27.289032773333332,112.99835899333334,2.267407751,85.11970441,218.81364793333333
2015-01-05 02:00:00,-29.3,149.0,26.98970863,58.25306383333333,3.557951130333333,55.21395613000001,298.50987720000006
2015-01-05 02:00:00,-13.0,131.3,25.624225659999997,175.47339656666665,4.232721958666667,94.90626857,93.59515361333332
2015-01-05 02:00:00,-11.4,132.0,27.54947632,225.32568188000005,6.945363236333333,88.56395394666667,88.4810179
2015-01-05 02:00:00,-13.0,131.3,25.624225659999997,175.47339656666665,4.232721958666667,94.90626857,93.59515361333332
2015-01-05 04:00:00,-12.7,131.5,25.624225659999997,175.47339656666665,4.232721958666667,94.90626857,93.59515361333332
2015-01-05 04:00:00,-12.4,135.8,26.743608053333332,320.68943740000003,2.32147578,86.93041480666666,197.09876599999998
2015-01-05 04:00:00,-20.2,130.0,25.608296843333335,79.74913005,8.061565115333332,77.28465788333334,134.86614007333336
2015-01-05 04:00:00,-20.1,130.0,25.608296843333335,79.74913005,8.061565115333332,77.28465788333334,134.86614007333336
2015-01-05 05:00:00,-31.8,115.8,23.533080560000002,140.29918803333334,4.900627814,42.64390144,351.4283953
2015-01-05 12:00:00,-18.4,136.9,27.496110283333337,37.917411083333334,3.0294832103333333,77.32790555333334,210.57942013333331
2015-01-05 12:00:00,-24.6,151.6,24.37721805,101.89153273666666,3.4667521709999995,74.62987678666666,256.2095809
2015-01-05 14:00:00,-37.7,144.9,23.61315032666667,184.94748176666667,4.471429021,49.522444183333334,348.8408288333333
2015-01-05 14:00:00,-15.3,145.0,25.337056139999998,118.35802496666666,5.474788423,85.73919837,218.02548273333335
2015-01-05 14:00:00,-31.9,115.9,23.533080560000002,140.29918803333334,4.900627814,42.64390144,351.4283953
2015-01-05 14:00:00,-26.4,150.9,22.826745446666667,89.57027293666665,3.63439645,79.52999608333334,245.53073143333336
2015-01-05 14:00:00,-31.9,115.9,23.533080560000002,140.29918803333334,4.900627814,42.64390144,351.4283953
2015-01-05 14:00:00,-22.7,146.9,26.286178863333333,82.45018399000001,5.1940507726666665,67.54472232,234.0794275333333
2015-01-05 14:00:00,-23.3,149.4,26.03515705,93.06042589333333,4.643424870333334,69.87601601666665,265.69596359999997
2015-01-05 14:00:00,-31.8,115.8,23.533080560000002,140.29918803333334,4.900627814,42.64390144,351.4283953
2015-01-05 16:00:00,-28.6,149.9,26.98970863,58.25306383333333,3.557951130333333,55.21395613000001,298.50987720000006
2015-01-06 01:00:00,-30.6,115.9,22.75790852333333,155.7235206,6.708690653333334,56.551483846666656,354.2970210666667
2015-01-06 03:00:00,-18.6,133.2,25.381005023333334,44.17867824555555,4.843019263444443,90.65807934000001,121.18274843666667
2015-01-06 03:00:00,-15.1,135.3,27.15734889333333,112.99835899333334,2.1081446903333334,85.11970441,224.1509619
2015-01-06 03:00:00,-20.4,131.5,23.879753683333334,73.66852256666667,5.870215185666666,84.64060888,62.66447644333334
2015-01-06 04:00:00,-16.1,136.3,27.289032773333332,161.0841134,2.267407751,87.19278627,218.81364793333333
2015-01-06 04:00:00,-12.6,135.3,26.557085876666672,320.68943740000003,2.5204493429999997,86.93041480666666,205.5862652333333
2015-01-06 04:00:00,-12.5,131.2,25.624225659999997,255.5355806,4.232721958666667,94.02532650666667,93.59515361333332
2015-01-06 05:00:00,-25.1,151.8,24.14582765666667,104.81930261500001,3.8056792461666666,74.43290222166667,244.98280131666664
2015-01-06 05:00:00,-31.9,115.9,23.533080560000002,137.8745617333333,4.900627814,38.12414370333334,351.4283953
2015-01-06 05:00:00,-17.7,124.6,30.08316549,121.6040149,6.242596859,70.08440691666667,236.43229426666664
2015-01-06 05:00:00,-37.8,144.8,20.013612476666665,184.94748176666667,3.5103052773333334,49.522444183333334,348.09944303333333
2015-01-06 05:00:00,-24.6,151.1,23.71264886333333,101.89153273666666,3.6562534203333334,74.62987678666666,232.89576150000002
2015-01-06 05:00:00,-23.2,150.1,26.03515705,98.96573137333333,4.643424870333334,68.51191311999999,265.69596359999997
2015-01-06 05:00:00,-37.7,144.9,23.61315032666667,194.47384710000003,4.471429021,63.421220123333335,348.8408288333333
2015-01-06 05:00:00,-18.9,135.5,26.69879903333333,62.17917269666666,3.639527010333333,85.17130440666666,167.28321226666665
2015-01-06 05:00:00,-31.9,115.8,27.045211,140.29918803333334,3.888895781333334,42.64390144,367.41140553333327
2015-01-06 05:00:00,-18.5,125.9,26.709208603333334,104.79820693333335,7.640312458,85.91420433666667,180.19585263333332
2015-01-06 05:00:00,-35.5,144.0,28.077866329999996,159.10135377333333,4.063357415666666,31.70660009,340.4757007666667
2015-01-06 05:00:00,-34.0,138.1,26.575454833333335,164.91048453333335,5.401424558666666,44.75182298000001,336.53474056666664
2015-01-06 16:00:00,-31.1,116.1,23.145494541666668,146.79904116666668,5.8046592336666665,47.337813775,352.8627081833333
2015-01-07 00:00:00,-15.4,135.2,27.390381042499996,140.231465845,1.93707342525,86.2550982175,230.02592642500002
2015-01-07 02:00:00,-15.7,142.1,27.97351104,87.04260096666667,2.2174247289999998,73.94447796333334,206.15644550000002
2015-01-07 02:00:00,-12.9,131.6,25.624225659999997,330.9197086333333,4.232721958666667,90.16040715999999,93.59515361333332
2015-01-07 02:00:00,-12.9,130.8,25.624225659999997,330.9197086333333,4.232721958666667,90.16040715999999,93.59515361333332
2015-01-07 02:00:00,-12.3,131.1,26.143781633333333,175.47339656666665,3.9253478603333334,94.90626857,150.23489456666667
2015-01-07 02:00:00,-15.3,142.3,27.97351104,87.04260096666667,2.2174247289999998,73.94447796333334,206.15644550000002
2015-01-07 02:00:00,-19.7,130.7,25.2345445,73.36522308999999,5.979909567666667,94.18038931333332,85.36822372333334
2015-01-07 02:00:00,-23.9,148.6,24.62028467666667,79.08297284000001,4.227935954,63.059097896666664,189.25095726666666
2015-01-07 02:00:00,-11.2,142.3,26.818941429999995,204.6919869333333,1.4575173350000001,89.53110009333334,188.3835292
2015-01-07 02:00:00,-27.3,153.0,24.81342221,86.33645961333333,6.295429136,74.69705667333334,268.1125672333333
2015-01-07 02:00:00,-25.2,150.9,22.252383913333333,89.57027293666665,4.364366457666666,79.52999608333334,232.30678886666666
2015-01-07 02:00:00,-31.9,115.8,23.533080560000002,159.2514444,4.900627814,41.83746000666667,351.4283953
2015-01-07 02:00:00,-35.5,144.0,27.65462277,159.10135377333333,3.219957312333334,31.70660009,343.5214779333333
2015-01-07 02:00:00,-32.1,115.9,23.533080560000002,159.2514444,4.900627814,41.83746000666667,351.4283953
2015-01-07 02:00:00,-32.0,116.0,28.27068368666667,140.29918803333334,4.170445984,42.64390144,346.4814252333333
2015-01-07 03:00:00,-18.3,124.1,27.100324693333334,108.53015648166668,6.1818648136666665,59.25945784166666,152.94659531166667
2015-01-07 04:00:00,-18.4,136.8,27.496110283333337,51.50279427666667,3.0294832103333333,79.52178999333334,210.57942013333331
2015-01-07 04:00:00,-13.1,134.6,27.205120866666665,320.68943740000003,2.726085773,86.93041480666666,204.27882356666666
2015-01-07 06:00:00,-18.2,127.3,23.91336348,45.71260218,6.254279170666667,95.28452459333334,99.73773947000001
2015-01-07 06:00:00,-32.1,115.9,28.27068368666667,140.29918803333334,4.170445984,42.64390144,346.4814252333333
2015-01-07 12:00:00,-37.8,144.8,18.473133793333332,184.94748176666667,2.65731493,49.522444183333334,362.23234983333333
2015-01-07 12:00:00,-37.9,145.3,18.473133793333332,184.94748176666667,2.65731493,49.522444183333334,362.23234983333333
2015-01-07 12:00:00,-31.8,115.8,23.533080560000002,159.2514444,4.900627814,41.83746000666667,351.4283953
2015-01-07 12:00:00,-18.3,136.7,27.11027555,37.917411083333334,2.70747652,77.32790555333334,210.22203893333335
2015-01-07 12:00:00,-28.1,149.2,27.443429046666665,58.25306383333333,3.6671742839999997,55.21395613000001,303.40386359999997
2015-01-07 12:00:00,-36.3,144.7,30.19392582333333,133.8705394433333,4.780155305666667,38.95997193666667,346.55367720000004
2015-01-07 12:00:00,-38.1,144.2,18.473133793333332,184.94748176666667,2.65731493,49.522444183333334,362.23234983333333
2015-01-07 14:00:00,-31.8,116.7,28.27068368666667,140.29918803333334,4.170445984,42.64390144,346.4814252333333
2015-01-07 14:00:00,-30.8,115.9,22.75790852333333,167.33586160000002,6.708690653333334,62.015644986666665,354.2970210666667
2015-01-07 15:00:00,-18.3,137.5,27.496110283333337,51.50279427666667,3.0294832103333333,79.52178999333334,210.57942013333331
2015-01-08 01:00:00,-19.7,133.8,25.324785733333332,60.71549083333333,4.323893603999999,90.20749331999998,151.58597996666666
2015-01-08 01:00:00,-21.2,118.5,34.45110520833333,128.15205636666667,3.239955668666667,31.470322491666668,299.6764750166667
2015-01-08 02:00:00,-20.5,131.4,23.879753683333334,73.36522308999999,5.870215185666666,94.18038931333332,62.66447644333334
2015-01-08 03:00:00,-12.4,135.2,27.205120866666665,311.2519497666667,2.726085773,89.48872066666667,204.27882356666666
2015-01-08 03:00:00,-16.2,144.5,25.285253246666667,116.60966279999998,6.552437076666666,86.70664849666667,218.5656916
2015-01-08 03:00:00,-15.9,136.3,27.15734889333333,228.91396973333335,2.1081446903333334,84.72873338333333,224.1509619
2015-01-08 03:00:00,-12.4,130.6,25.561557399999998,330.9197086333333,4.064815223666667,90.16040715999999,108.19292881333332
2015-01-08 05:00:00,-13.6,135.7,27.205120866666665,311.2519497666667,2.726085773,89.48872066666667,204.27882356666666
2015-01-08 13:00:00,-31.9,115.8,28.27068368666667,137.8745617333333,4.170445984,38.12414370333334,346.4814252333333
2015-01-08 13:00:00,-12.5,142.3,26.618834120000002,135.98861022333332,1.7831109206666669,86.60519658999999,189.46326353333333
2015-01-08 13:00:00,-27.7,153.2,24.763112503333332,108.79616053333332,5.5144578630000005,73.09957182333333,270.24286079999996
2015-01-08 13:00:00,-17.8,124.6,28.48724381,129.09499976666666,6.950271021999999,83.22860597333334,209.124697
2015-01-08 13:00:00,-25.7,151.1,22.252383913333333,97.04031227666667,4.364366457666666,80.08989766666667,232.30678886666666
2015-01-08 14:00:00,-37.9,145.2,18.473133793333332,194.47384710000003,2.65731493,63.421220123333335,362.23234983333333
2015-01-08 14:00:00,-22.2,119.5,34.47592761333333,93.40929483333333,4.872572822666666,26.06952812,315.6719054333333
2015-01-08 14:00:00,-22.2,116.3,34.607200430000006,214.48121583333332,3.700472737666667,34.284904876666666,321.8889239333333
2015-01-08 14:00:00,-25.7,152.3,24.14582765666667,118.45668074999999,3.8056792461666666,71.70174349,244.98280131666664
2015-01-08 14:00:00,-25.8,153.0,24.853621096666668,115.10493509999999,4.5163778599999995,75.74010058666667,258.46256309999995
2015-01-08 15:00:00,-32.1,115.9,27.045211,159.2514444,3.888895781333334,41.83746000666667,367.41140553333327
2015-01-09 00:00:00,-21.5,116.8,34.83180620875,176.71956488749996,3.646871567875,29.429245028749996,320.08154548749997
2015-01-09 00:00:00,-11.0,142.4,26.158504725,195.1650966,1.2382090365,91.118682355,171.43972325000001
2015-01-09 00:00:00,-32.1,115.9,26.8272707375,153.617575125,4.25863002375,43.4255208025,354.74604715
2015-01-09 00:00:00,-38.1,145.2,20.735619279999998,174.25828695,2.83184604775,67.0609025175,350.96614027500004
2015-01-09 00:00:00,-20.7,139.5,25.249893555,108.50090579249999,3.589949035,88.71206630249999,179.478556
2015-01-09 00:00:00,-22.0,149.4,24.9097875825,99.74370870000001,5.0158798475,71.78043444,196.95648624999998
2015-01-09 00:00:00,-31.8,115.8,26.71536587,151.65042312499997,5.052619361,40.834577185,352.925808025
2015-01-09 00:00:00,-37.9,145.3,20.735619279999998,174.25828695,2.83184604775,67.0609025175,350.96614027500004
2015-01-09 00:00:00,-32.0,116.0,26.8272707375,153.617575125,4.25863002375,43.4255208025,354.74604715
2015-01-09 00:00:00,-23.5,124.8,32.296166840000005,94.45421578,7.08676651625,53.1598301525,285.40706412500003
