datetime,latitude,longitude,value
2/01/2015,-21.4,117.4,26.88639718
2/01/2015,-21.4,118.9,41.99983548
2/01/2015,-21.4,130.1,43.93888824
2/01/2015,-21.4,130.9,46.76589968
2/01/2015,-21.4,146.6,61.62055461
2/01/2015,-20.6,118.1,46.78403849
2/01/2015,-20.6,127.1,40.69325104
2/01/2015,-20.6,129.4,48.14910347
2/01/2015,-20.6,139.1,70.35402743
2/01/2015,-20.6,145.9,67.01135727
2/01/2015,-20.6,148.1,87.3461952
2/01/2015,-19.9,116.6,67.1565615
2/01/2015,-19.9,120.4,52.06723091
2/01/2015,-19.9,131.6,65.65898953
2/01/2015,-19.9,148.1,86.02396572
2/01/2015,-19.1,126.4,55.63565142
2/01/2015,-19.1,133.9,74.52538302
2/01/2015,-19.1,134.6,71.42348191
2/01/2015,-18.4,121.9,76.45323493
2/01/2015,-18.4,123.4,56.50315184
2/01/2015,-18.4,124.1,54.73035149
2/01/2015,-18.4,127.9,82.38544435
2/01/2015,-18.4,132.4,82.68884937
2/01/2015,-18.4,133.1,82.67553189
2/01/2015,-18.4,137.6,75.40062811
2/01/2015,-18.4,140.6,85.06161476
2/01/2015,-17.6,122.6,77.83417407
2/01/2015,-16.9,145.1,94.06798436
2/01/2015,-16.1,145.1,83.6523769
2/01/2015,-15.4,136.1,83.44203406
2/01/2015,-15.4,142.9,70.45767198
2/01/2015,-13.9,143.6,65.95524287
2/01/2015,-13.1,135.4,84.00433249
2/01/2015,-13.1,142.9,72.22069061
2/01/2015,-12.4,130.9,92.69682827
2/01/2015,-11.6,142.1,84.55544735
2/01/2015,-10.9,131.6,90.86185703
2/01/2015,-10.1,142.1,81.90963242
3/01/2015,-43.1,146.6,80.54002112
3/01/2015,-42.4,147.4,64.3167283
3/01/2015,-41.6,147.4,60.66629693
3/01/2015,-40.9,145.9,65.51386992
3/01/2015,-40.1,145.1,73.90292464
3/01/2015,-38.6,142.9,79.4171929
3/01/2015,-37.9,145.1,47.77408599
3/01/2015,-37.1,139.9,60.97982289
3/01/2015,-37.1,142.1,43.22046828
3/01/2015,-36.4,142.9,35.9088149
3/01/2015,-35.6,144.4,33.60707072
3/01/2015,-34.9,148.1,42.98995013
3/01/2015,-34.1,138.4,56.51472383
3/01/2015,-34.1,150.4,74.5724769
3/01/2015,-33.4,151.1,85.39493582
3/01/2015,-32.6,150.4,67.91336733
3/01/2015,-31.9,115.9,37.82592872
3/01/2015,-31.1,115.1,53.06027919
3/01/2015,-30.4,121.1,44.31493053
3/01/2015,-30.4,122.6,51.88829311
3/01/2015,-29.6,123.4,51.82602368
3/01/2015,-28.9,149.6,53.80872401
3/01/2015,-28.1,121.1,37.30988689
3/01/2015,-27.4,141.4,46.82801449
3/01/2015,-27.4,151.1,86.94537735
3/01/2015,-27.4,153.4,78.66634171
3/01/2015,-26.6,121.1,24.27463327
3/01/2015,-25.9,112.9,71.81221708
3/01/2015,-25.9,128.6,28.16113734
3/01/2015,-25.9,151.1,88.10405765
3/01/2015,-25.1,151.9,85.22575387
3/01/2015,-25.1,152.6,85.1603472
3/01/2015,-24.4,122.6,22.81192188
3/01/2015,-24.4,125.6,21.69158978
3/01/2015,-24.4,136.9,36.33423038
3/01/2015,-23.6,148.1,61.21594671
3/01/2015,-22.9,113.6,43.04204908
3/01/2015,-22.9,114.4,28.78599073
3/01/2015,-22.9,124.9,28.92985402
3/01/2015,-22.9,149.6,68.65277382
3/01/2015,-22.1,119.6,29.55421798
3/01/2015,-22.1,147.4,72.25813167
3/01/2015,-22.1,148.9,73.48877183
3/01/2015,-21.4,115.9,25.60484522
3/01/2015,-21.4,117.4,29.95143191
3/01/2015,-21.4,118.9,34.29151165
3/01/2015,-21.4,130.1,78.24448743
3/01/2015,-21.4,130.9,80.12018483
3/01/2015,-21.4,146.6,76.4188808
3/01/2015,-20.6,118.1,39.74651171
3/01/2015,-20.6,127.1,71.20335816
3/01/2015,-20.6,129.4,89.71377913
3/01/2015,-20.6,139.1,80.0813108
3/01/2015,-20.6,145.9,79.19796874
3/01/2015,-20.6,148.1,89.32399922
3/01/2015,-19.9,116.6,70.8502602
3/01/2015,-19.9,120.4,42.19828543
3/01/2015,-19.9,131.6,90.49854671
3/01/2015,-19.9,148.1,86.11992191
3/01/2015,-19.1,126.4,76.74159835
3/01/2015,-19.1,133.9,83.11314512
3/01/2015,-19.1,134.6,80.30219912
3/01/2015,-18.4,121.9,65.03228574
3/01/2015,-18.4,123.4,50.23455718
3/01/2015,-18.4,124.1,55.48683997
3/01/2015,-18.4,127.9,94.93955964
3/01/2015,-18.4,132.4,91.99365265
3/01/2015,-18.4,133.1,89.77703699
3/01/2015,-18.4,137.6,73.91134966
3/01/2015,-18.4,140.6,86.22530746
3/01/2015,-17.6,122.6,69.04116658
3/01/2015,-16.9,145.1,94.28010565
3/01/2015,-16.1,145.1,88.86991644
3/01/2015,-15.4,136.1,88.03064626
3/01/2015,-15.4,142.9,76.03187572
3/01/2015,-13.9,143.6,71.91224791
3/01/2015,-13.1,135.4,90.02954463
3/01/2015,-13.1,142.9,78.47948849
3/01/2015,-12.4,130.9,96.255315
3/01/2015,-11.6,142.1,83.9937365
3/01/2015,-10.9,131.6,89.73545321
3/01/2015,-10.1,142.1,86.36882195
4/01/2015,-43.1,146.6,72.66621062
4/01/2015,-42.4,147.4,64.79453191
4/01/2015,-41.6,147.4,65.20442592
4/01/2015,-40.9,145.9,67.93099663
4/01/2015,-40.1,145.1,72.97160202
4/01/2015,-38.6,142.9,74.60261287
4/01/2015,-37.9,145.1,68.24184156
4/01/2015,-37.1,139.9,56.3718947
4/01/2015,-37.1,142.1,49.57664612
4/01/2015,-36.4,142.9,43.44298559
4/01/2015,-35.6,144.4,40.94796123
4/01/2015,-34.9,148.1,73.86610727
4/01/2015,-34.1,138.4,41.90916754
4/01/2015,-34.1,150.4,85.74987831
4/01/2015,-33.4,151.1,85.90838586
4/01/2015,-32.6,150.4,79.90134349
4/01/2015,-31.9,115.9,34.05700384
4/01/2015,-31.1,115.1,50.6099988
4/01/2015,-30.4,121.1,36.99504079
4/01/2015,-30.4,122.6,42.83165298
4/01/2015,-29.6,123.4,38.80657035
4/01/2015,-28.9,149.6,47.00457005
4/01/2015,-28.1,121.1,28.74021905
4/01/2015,-27.4,141.4,72.59160096
4/01/2015,-27.4,151.1,71.52863384
4/01/2015,-27.4,153.4,67.97955526
4/01/2015,-26.6,121.1,23.44520696
4/01/2015,-25.9,112.9,70.85546104
4/01/2015,-25.9,128.6,28.5365981
4/01/2015,-25.9,151.1,67.10562612
4/01/2015,-25.1,151.9,63.97292521
4/01/2015,-25.1,152.6,64.37151469
4/01/2015,-24.4,122.6,19.75565274
4/01/2015,-24.4,125.6,20.45680227
4/01/2015,-24.4,136.9,66.12681037
4/01/2015,-23.6,148.1,59.84455944
4/01/2015,-22.9,113.6,41.68174125
4/01/2015,-22.9,114.4,30.05728384
4/01/2015,-22.9,124.9,34.7887966
4/01/2015,-22.9,149.6,65.71993889
4/01/2015,-22.1,119.6,28.54740939
4/01/2015,-22.1,147.4,62.08840347
4/01/2015,-22.1,148.9,66.73026226
4/01/2015,-21.4,115.9,44.35084126
4/01/2015,-21.4,117.4,36.10853894
4/01/2015,-21.4,118.9,33.17695327
4/01/2015,-21.4,130.1,90.17030876
4/01/2015,-21.4,130.9,92.98407676
4/01/2015,-21.4,146.6,59.58281502
4/01/2015,-20.6,118.1,35.30716644
4/01/2015,-20.6,127.1,90.02553708
4/01/2015,-20.6,129.4,93.99109105
4/01/2015,-20.6,139.1,87.01772438
4/01/2015,-20.6,145.9,60.37240727
4/01/2015,-20.6,148.1,71.86499403
4/01/2015,-19.9,116.6,75.72726062
4/01/2015,-19.9,120.4,31.82309931
4/01/2015,-19.9,131.6,97.7642904
4/01/2015,-19.9,148.1,73.7872316
4/01/2015,-19.1,126.4,89.44911573
4/01/2015,-19.1,133.9,92.14816902
4/01/2015,-19.1,134.6,88.60799547
4/01/2015,-18.4,121.9,54.11633031
4/01/2015,-18.4,123.4,65.86158799
4/01/2015,-18.4,124.1,72.74025858
4/01/2015,-18.4,127.9,94.91533329
4/01/2015,-18.4,132.4,94.56823865
4/01/2015,-18.4,133.1,92.98757117
4/01/2015,-18.4,137.6,82.67173889
4/01/2015,-18.4,140.6,87.93091691
4/01/2015,-17.6,122.6,68.50384407
4/01/2015,-16.9,145.1,89.65905534
4/01/2015,-16.1,145.1,84.69530177
4/01/2015,-15.4,136.1,83.88643291
4/01/2015,-15.4,142.9,78.64505667
4/01/2015,-13.9,143.6,88.39518646
4/01/2015,-13.1,135.4,86.7573673
4/01/2015,-13.1,142.9,81.61895832
4/01/2015,-12.4,130.9,95.76666244
4/01/2015,-11.6,142.1,81.7977871
4/01/2015,-10.9,131.6,85.0945516
4/01/2015,-10.1,142.1,86.09222926
