datetime,latitude,longitude,value
2/01/2015,-21.4,117.4,2.462361309
2/01/2015,-21.4,118.9,2.771060335
2/01/2015,-21.4,130.1,7.19198619
2/01/2015,-21.4,130.9,6.909526852
2/01/2015,-21.4,146.6,5.460121669
2/01/2015,-20.6,118.1,2.827621846
2/01/2015,-20.6,127.1,6.623735775
2/01/2015,-20.6,129.4,7.563387442
2/01/2015,-20.6,139.1,2.961664792
2/01/2015,-20.6,145.9,4.889981494
2/01/2015,-20.6,148.1,4.920245757
2/01/2015,-19.9,116.6,5.69233543
2/01/2015,-19.9,120.4,3.115015735
2/01/2015,-19.9,131.6,5.71960886
2/01/2015,-19.9,148.1,5.982431202
2/01/2015,-19.1,126.4,6.88750493
2/01/2015,-19.1,133.9,4.425319262
2/01/2015,-19.1,134.6,3.867397491
2/01/2015,-18.4,121.9,2.423123366
2/01/2015,-18.4,123.4,3.23275971
2/01/2015,-18.4,124.1,4.705074951
2/01/2015,-18.4,127.9,6.954258122
2/01/2015,-18.4,132.4,5.076738054
2/01/2015,-18.4,133.1,4.68932658
2/01/2015,-18.4,137.6,2.978105619
2/01/2015,-18.4,140.6,2.594824615
2/01/2015,-17.6,122.6,2.18683375
2/01/2015,-16.9,145.1,2.354998942
2/01/2015,-16.1,145.1,4.857693072
2/01/2015,-15.4,136.1,2.152840583
2/01/2015,-15.4,142.9,2.161376427
2/01/2015,-13.9,143.6,3.968427238
2/01/2015,-13.1,135.4,1.829842561
2/01/2015,-13.1,142.9,2.471779534
2/01/2015,-12.4,130.9,4.060425466
2/01/2015,-11.6,142.1,1.69742827
2/01/2015,-10.9,131.6,6.475196385
2/01/2015,-10.1,142.1,2.895659722
3/01/2015,-43.1,146.6,6.273507787
3/01/2015,-42.4,147.4,5.166860855
3/01/2015,-41.6,147.4,5.123071052
3/01/2015,-40.9,145.9,4.969693358
3/01/2015,-40.1,145.1,6.575704033
3/01/2015,-38.6,142.9,6.949132805
3/01/2015,-37.9,145.1,5.267020479
3/01/2015,-37.1,139.9,5.741272848
3/01/2015,-37.1,142.1,5.048048702
3/01/2015,-36.4,142.9,5.966270078
3/01/2015,-35.6,144.4,4.788874847
3/01/2015,-34.9,148.1,3.61638914
3/01/2015,-34.1,138.4,6.515511604
3/01/2015,-34.1,150.4,3.564438786
3/01/2015,-33.4,151.1,6.772727095
3/01/2015,-32.6,150.4,2.504882398
3/01/2015,-31.9,115.9,4.523182143
3/01/2015,-31.1,115.1,6.239156438
3/01/2015,-30.4,121.1,7.133223635
3/01/2015,-30.4,122.6,7.016449782
3/01/2015,-29.6,123.4,7.768560089
3/01/2015,-28.9,149.6,3.946343925
