datetime,latitude,longitude,temp_kelvin,power,confidence
2015-04-16T13:00:00,-20.7,139.5,309,10.3,64
2015-04-17T01:00:00,-18.4,124.3,322.8,10.3,76
2015-04-17T01:00:00,-15.3,128.6,324.9,10.3,54
2015-04-17T04:00:00,-17.3,139,328.9,10.3,63
2015-04-17T06:00:00,-33.2,117.4,317.5,10.3,68
2015-04-17T17:00:00,-16,131.6,309.9,10.3,55
2015-04-20T02:00:00,-32.6,117.2,314.6,10.3,61
2015-04-20T02:00:00,-30.5,115.7,315.6,10.3,64
2015-04-20T02:00:00,-16.2,131.8,316.9,10.3,67
2015-04-20T02:00:00,-15.4,131.2,318.3,10.3,69
2015-04-20T04:00:00,-16.9,136.7,326.3,10.3,51
2015-04-20T04:00:00,-15,131,325.6,10.3,49
2015-04-20T06:00:00,-34.2,117.1,314.6,10.3,62
2015-04-21T05:00:00,-31.8,116.5,316.2,10.3,65
2015-04-21T05:00:00,-14.3,130.7,312.6,10.3,55
2015-04-22T04:00:00,-34.8,137.7,310.1,10.3,30
2015-04-22T06:00:00,-34,116.4,311.6,10.3,48
2015-04-22T06:00:00,-33.7,119,314.9,10.3,56
2015-04-23T05:00:00,-14.3,130.4,319.6,10.3,14
2015-04-24T01:00:00,-16.2,134.3,318.6,10.3,47
2015-04-24T01:00:00,-14.6,131.6,319.5,10.3,58
2015-04-25T12:00:00,-19.2,146,307.3,10.3,19
2015-04-26T01:00:00,-15.6,131.2,320.1,10.3,72
2015-04-26T01:00:00,-15,127.6,320.2,10.3,72
2015-04-26T04:00:00,-13.7,131.8,318.6,10.3,57
2015-04-26T05:00:00,-31.9,117.7,316.5,10.3,66
2015-04-27T02:00:00,-15.2,126.4,315.8,10.3,65
2015-04-27T02:00:00,-15.1,126.8,318.2,10.3,69
2015-04-27T04:00:00,-16.4,126.3,323.3,10.3,51
2015-04-27T04:00:00,-16.4,136.3,324.6,10.3,37
2015-04-27T04:00:00,-15.5,126.4,318.6,10.3,61
2015-04-27T05:00:00,-15.1,127.5,322.9,10.3,73
2015-04-27T05:00:00,-12.6,132.8,311.4,10.3,34
2015-04-27T06:00:00,-32.3,116.6,312.8,10.3,56
2015-04-28T01:00:00,-16.3,136.3,322.3,10.3,67
2015-04-28T01:00:00,-13.2,131.1,318.4,10.3,70
2015-04-28T04:00:00,-31.3,148.7,314,10.3,60
2015-04-28T04:00:00,-30.8,148.6,314.4,10.3,61
2015-04-28T04:00:00,-29.4,149.2,318.5,10.3,70
2015-04-28T05:00:00,-16.1,125.9,316.5,10.3,51
2015-04-28T05:00:00,-15.5,126.8,319,10.3,64
2015-04-29T02:00:00,-32.9,119.6,313.6,10.3,59
2015-04-29T02:00:00,-15.5,128.3,322.6,10.3,67
2015-04-29T02:00:00,-14.3,130.4,317.7,10.3,46
2015-04-29T04:00:00,-16.9,126.3,321.1,10.3,73
2015-04-29T04:00:00,-16.3,136.3,326.7,10.3,73
2015-04-29T04:00:00,-16.2,130.7,322.6,10.3,71
2015-04-29T04:00:00,-16.2,137.3,322.3,10.3,75
2015-04-29T04:00:00,-14,130.3,321.2,10.3,61
2015-04-30T01:00:00,-15.7,131.4,317.5,10.3,68
2015-04-30T05:00:00,-18.5,133.5,317.9,10.3,52
2015-04-30T05:00:00,-15.8,126.8,323.5,10.3,67
2015-05-01T04:00:00,-34.3,145.9,314.9,10.3,37
2015-05-01T06:00:00,-33,116.6,311.3,10.3,48
2015-05-02T02:00:00,-18.6,125.1,319.6,10.3,59
2015-05-02T05:00:00,-16.1,126.4,323.3,10.3,42
2015-05-02T05:00:00,-15.9,126.4,322.4,10.3,74
2015-05-02T16:00:00,-15.7,131,305.4,10.3,27
2015-05-03T01:00:00,-19.6,133.9,319.1,10.3,64
2015-05-03T01:00:00,-17,130.3,323.1,10.3,69
2015-05-03T01:00:00,-15.3,130.5,321,10.3,65
2015-05-03T04:00:00,-32.3,148.7,310.5,10.3,31
2015-05-03T04:00:00,-13.9,131.6,321.1,10.3,47
2015-05-03T05:00:00,-32.8,116.5,310.5,10.3,39
2015-05-04T05:00:00,-14.5,127.9,322.8,10.3,57
2015-05-05T01:00:00,-16.7,130.4,320.8,10.3,67
2015-05-05T01:00:00,-15.9,131,322,10.3,75
2015-05-06T02:00:00,-22.6,115.5,313,10.3,57
2015-05-06T02:00:00,-17,126.3,323.2,10.3,59
2015-05-07T03:00:00,-29.1,148.8,315,10.3,57
2015-05-07T03:00:00,-15.5,143.7,320.8,10.3,73
2015-05-07T04:00:00,-18.5,146,313.9,10.3,60
2015-05-07T13:00:00,-18,137.6,307.7,10.3,56
2015-05-07T16:00:00,-16.4,128.4,308.3,10.3,60
2015-05-08T01:00:00,-29.7,115.5,310.4,10.3,38
2015-05-08T04:00:00,-18.5,133.4,324.5,10.3,39
2015-05-08T04:00:00,-14.8,126.3,319.9,10.3,51
2015-05-08T04:00:00,-13.4,132.9,323,10.3,49
2015-05-08T14:00:00,-16.5,127.9,307.2,10.3,52
2015-05-09T01:00:00,-15.8,134.4,320.2,10.3,55
2015-05-09T03:00:00,-28.5,149.9,313.8,10.3,59
2015-05-09T03:00:00,-14.9,143.3,319.2,10.3,66
2015-05-10T01:00:00,-13.7,130.7,317.5,10.3,68
2015-05-10T04:00:00,-19.2,146.2,319.3,10.3,48
2015-05-10T04:00:00,-17,136.5,330.4,10.3,72
2015-05-10T04:00:00,-16,130.1,323.8,10.3,73
2015-05-10T06:00:00,-33.5,119.6,312.1,10.3,51
2015-05-10T17:00:00,-14.8,126,306.2,10.3,38
2015-05-11T02:00:00,-14.9,125.7,319.3,10.3,41
2015-05-11T05:00:00,-17.1,125.6,324.6,10.3,78
2015-05-11T05:00:00,-16.7,128.2,326.7,10.3,53
2015-05-11T05:00:00,-16.1,127,326.6,10.3,49
2015-05-11T05:00:00,-14.9,130.5,325.7,10.3,57
2015-05-11T05:00:00,-11.9,132.9,318.4,10.3,70
2015-05-13T00:00:00,-18,137.6,316.4,10.3,66
2015-05-13T03:00:00,-26.5,150,311.4,10.3,48
2015-05-13T05:00:00,-14.2,127.5,325.4,10.3,66
2015-05-14T01:00:00,-16.7,145,310.8,10.3,43
2015-05-14T01:00:00,-16.2,127.2,315.7,10.3,59
2015-05-14T05:00:00,-18.2,124.9,322.1,10.3,39
2015-05-14T05:00:00,-16.3,124.1,319.9,10.3,54
2015-05-14T13:00:00,-12.4,136.6,306.3,10.3,41
2015-05-14T16:00:00,-16.3,124.1,308,10.3,58
2015-05-15T02:00:00,-13.9,130.4,314.8,10.3,60
2015-05-15T04:00:00,-14.3,134.5,320.8,10.3,73
2015-05-16T01:00:00,-13.8,143.2,313.1,10.3,45
2015-05-16T05:00:00,-15.6,126.5,318.1,10.3,68
2015-05-17T00:00:00,-32.3,147.5,310.5,10.3,40
2015-05-17T01:00:00,-13.1,131.1,318.9,10.3,63
2015-05-17T04:00:00,-14.8,125.9,316.2,10.3,53
2015-05-17T04:00:00,-14,130.3,325.2,10.3,70
2015-05-18T00:00:00,-13.5,142.6,316.3,10.3,64
2015-05-18T01:00:00,-14,130.3,316.1,10.3,65
2015-05-19T01:00:00,-17.5,125.2,320.7,10.3,53
2015-05-19T01:00:00,-17.1,136.8,322.1,10.3,56
2015-05-19T04:00:00,-13.3,132.9,321.9,10.3,56
2015-05-21T01:00:00,-14.3,132.2,321.9,10.3,68
2015-05-21T13:00:00,-16.7,136.5,309.8,10.3,68
2015-05-22T02:00:00,-13.7,132.2,316.9,10.3,65
2015-05-22T04:00:00,-16.6,124.7,319.3,10.3,58
2015-05-22T04:00:00,-16.5,124.6,320.4,10.3,53
2015-05-22T04:00:00,-14.6,130.6,323.3,10.3,57
2015-05-22T04:00:00,-13.9,133.4,321.1,10.3,74
2015-05-22T05:00:00,-14.9,126.1,319.1,10.3,63
2015-05-22T06:00:00,-30.5,115.7,314.1,10.3,60
2015-05-23T04:00:00,-16.7,136.5,319.1,10.3,67
2015-05-23T05:00:00,-14,127,319.2,10.3,63
2015-05-23T16:00:00,-15.9,128.7,307.4,10.3,54
2015-05-24T01:00:00,-14.5,127.2,320.7,10.3,73
2015-05-24T04:00:00,-18.2,130.4,320,10.3,72
2015-05-25T05:00:00,-13.9,130,318,10.3,68
2015-05-25T05:00:00,-12.5,132.6,315.4,10.3,64
2015-05-26T01:00:00,-14.4,130.5,321.8,10.3,41
2015-05-26T01:00:00,-14.3,130.6,321.4,10.3,47
2015-05-26T01:00:00,-13.7,133.8,317.7,10.3,68
2015-05-26T04:00:00,-11.5,132.2,320.8,10.3,0
2015-05-28T01:00:00,-20.3,132.6,321.8,10.3,56
2015-05-28T04:00:00,-12.9,134.7,312.9,10.3,30
2015-05-28T04:00:00,-12.4,132.9,318.6,10.3,26
2015-05-29T02:00:00,-15.5,126.4,319.4,10.3,69
2015-05-29T04:00:00,-16.1,126.9,322.3,10.3,75
2015-05-29T04:00:00,-14,130.5,324.8,10.3,61
2015-05-30T01:00:00,-20.2,131.2,321.5,10.3,65
2015-06-01T01:00:00,-20.2,131.8,314.9,10.3,50
2015-06-01T01:00:00,-17.3,136.9,320.3,10.3,63
2015-06-03T05:00:00,-13.5,132.6,315.7,10.3,59
2015-06-04T01:00:00,-14.3,135.5,315.9,10.3,61
2015-06-04T04:00:00,-12.9,130.4,321.2,10.3,44
2015-06-05T05:00:00,-20.4,131.4,321.3,10.3,54
2015-06-05T05:00:00,-13.1,130.6,322,10.3,62
2015-06-05T05:00:00,-12.3,132.6,318.2,10.3,44
2015-06-06T01:00:00,-13.1,133.7,317.6,10.3,59
2015-06-06T04:00:00,-16.6,145.2,313.9,10.3,57
2015-06-07T04:00:00,-14.4,130.5,323.1,10.3,69
2015-06-07T04:00:00,-13.8,129.8,319.3,10.3,30
2015-06-10T05:00:00,-21.9,118,315.1,10.3,63
2015-06-14T04:00:00,-13.1,134.5,314.9,10.3,60
2015-06-16T06:00:00,-29.2,115.4,315,10.3,63
2015-06-17T03:00:00,-20,148.2,318,10.3,69
2015-06-17T05:00:00,-19.7,127.4,322.7,10.3,75
2015-06-17T05:00:00,-17.2,123.7,323,10.3,42
2015-06-18T04:00:00,-14.6,134.9,322,10.3,72
2015-06-20T04:00:00,-13.1,132.7,319.5,10.3,41
2015-06-21T05:00:00,-15.6,126.4,320.9,10.3,72
2015-06-22T01:00:00,-12.6,131.3,315.8,10.3,52
2015-06-22T04:00:00,-12.7,132.5,317.9,10.3,30
2015-06-24T16:00:00,-15.4,134.4,306.9,10.3,30
2015-06-25T02:00:00,-15.5,134.5,315.5,10.3,37
2015-06-26T01:00:00,-14.2,133.1,311.7,10.3,50
2015-06-26T05:00:00,-15.5,128.3,319.4,10.3,35
2015-06-27T01:00:00,-14.4,130.1,316.9,10.3,44
2015-06-27T04:00:00,-14.6,131.5,317.5,10.3,62
2015-06-27T04:00:00,-12.7,132.6,320.8,10.3,50
2015-06-28T05:00:00,-14.2,129.6,320.2,10.3,44
2015-06-28T05:00:00,-13.8,130.2,321.5,10.3,68
2015-06-30T02:00:00,-15.2,130.5,317.8,10.3,61
2015-06-30T05:00:00,-13.8,135.7,318,10.3,47
2015-07-03T01:00:00,-19.5,132.3,314.3,10.3,46
2015-07-03T01:00:00,-12.4,134.8,316.2,10.3,59
2015-07-04T01:00:00,-12.5,134.8,315.7,10.3,64
2015-07-04T04:00:00,-15.5,134.5,323.2,10.3,68
2015-07-04T04:00:00,-14.5,135,323.5,10.3,66
2015-07-04T04:00:00,-13.7,134.2,320,10.3,38
2015-07-04T04:00:00,-12.8,135.5,318.8,10.3,70
2015-07-05T03:00:00,-12.3,142.1,315.9,10.3,65
2015-07-05T05:00:00,-15.6,132,320.7,10.3,70
2015-07-05T05:00:00,-14.2,129.7,318.3,10.3,68
2015-07-08T01:00:00,-12.7,131.5,318,10.3,66
2015-07-08T01:00:00,-11.3,132.1,317,10.3,67
2015-07-09T04:00:00,-20.7,139.5,318.7,10.3,70
2015-07-10T03:00:00,-12.8,135.3,317.2,10.3,31
2015-07-10T04:00:00,-12.4,135.5,317.8,10.3,29
2015-07-11T00:00:00,-15.5,144.3,316.8,10.3,67
2015-07-11T04:00:00,-19,130.3,321.4,10.3,41
2015-07-12T13:00:00,-15.4,142.3,308,10.3,36
2015-07-13T01:00:00,-14.4,129.5,314.1,10.3,48
2015-07-13T04:00:00,-14,133.2,317.6,10.3,37
2015-07-13T04:00:00,-13,135.2,317.5,10.3,68
2015-07-15T01:00:00,-13.8,135.8,313.7,10.3,59
2015-07-16T05:00:00,-12.8,135.8,315.3,10.3,25
2015-07-18T04:00:00,-14.5,126.7,319.5,10.3,67
2015-07-18T04:00:00,-13.3,133.4,319.6,10.3,71
2015-07-18T04:00:00,-12.2,133.2,324.2,10.3,55
2015-07-19T01:00:00,-15.6,134.5,316.5,10.3,49
2015-07-19T01:00:00,-15.5,134.6,316.2,10.3,58
2015-07-19T03:00:00,-12.5,141.8,320.1,10.3,27
2015-07-21T16:00:00,-13,142.1,306.6,10.3,47
2015-07-22T01:00:00,-13,132.6,321.4,10.3,68
2015-07-24T04:00:00,-15.2,134.1,320.9,10.3,66
2015-07-24T04:00:00,-14,132.5,319.5,10.3,71
2015-07-26T03:00:00,-12.8,135.6,315.7,10.3,63
2015-07-28T03:00:00,-22.3,147.8,317.4,10.3,68
2015-07-28T03:00:00,-20.2,145.9,318.2,10.3,56
2015-07-28T03:00:00,-12.8,141.8,314.8,10.3,0
2015-07-28T05:00:00,-18.9,130.5,318.9,10.3,53
2015-07-28T13:00:00,-12.7,132,307.2,10.3,52
2015-07-29T01:00:00,-13.6,132.6,318.8,10.3,54
2015-07-29T04:00:00,-12.5,141.8,319.8,10.3,50
2015-07-30T03:00:00,-28.3,147.5,311.8,10.3,51
2015-07-31T05:00:00,-23.2,120.9,317.7,10.3,68
2015-08-01T00:00:00,-14.3,143,317.1,10.3,40
2015-08-01T04:00:00,-11.9,133.6,320.3,10.3,53
2015-08-02T05:00:00,-22.4,128,320.6,10.3,73
2015-08-02T13:00:00,-12.7,131.8,305.5,10.3,31
2015-08-03T04:00:00,-13.2,136.1,320.1,10.3,54
2015-08-03T04:00:00,-12.7,132,328,10.3,75
2015-08-04T05:00:00,-19.5,127.5,323.1,10.3,45
2015-08-05T01:00:00,-12.4,135.1,317.1,10.3,36
2015-08-05T04:00:00,-14.7,131.3,321.5,10.3,69
2015-08-06T00:00:00,-14.5,132.7,313.5,10.3,58
2015-08-06T00:00:00,-12.6,142.1,315.4,10.3,24
2015-08-07T00:00:00,-17.7,146.1,310.1,10.3,23
2015-08-07T04:00:00,-12.1,133.4,324.2,10.3,64
2015-08-08T12:00:00,-12.5,141.9,305.1,10.3,14
2015-08-09T01:00:00,-15.2,133.7,319.7,10.3,53
2015-08-09T01:00:00,-12.5,131.9,318.2,10.3,59
2015-08-09T04:00:00,-13.2,143.1,316.8,10.3,61
2015-08-09T04:00:00,-12.7,142.1,321.6,10.3,39
2015-08-10T04:00:00,-12.3,133.6,323,10.3,56
2015-08-11T05:00:00,-14.6,131.1,319,10.3,56
2015-08-12T01:00:00,-11.9,133.2,318,10.3,69
2015-08-12T14:00:00,-17.1,123.1,305.8,10.3,35
2015-08-13T01:00:00,-19.9,147.8,314.8,10.3,14
2015-08-13T01:00:00,-12.4,131,316.5,10.3,66
2015-08-15T00:00:00,-12.6,142.1,320.1,10.3,69
2015-08-16T13:00:00,-12.3,133.1,306.4,10.3,39
2015-08-17T02:00:00,-13.7,130.1,317.9,10.3,69
2015-08-18T01:00:00,-15.3,133.8,320.3,10.3,57
2015-08-18T04:00:00,-13,135.7,319.3,10.3,35
2015-08-19T03:00:00,-24.7,152.1,311.1,10.3,46
2015-08-19T04:00:00,-12.2,136.8,318.1,10.3,30
2015-08-20T03:00:00,-25.3,149.8,318.4,10.3,59
2015-08-20T03:00:00,-22.1,149.5,315.5,10.3,27
2015-08-20T03:00:00,-14.3,144.2,321.4,10.3,54
2015-08-20T05:00:00,-20,130.6,325,10.3,46
2015-08-20T05:00:00,-14.2,126.7,324.7,10.3,76
2015-08-21T13:00:00,-20.2,130.8,305,10.3,6
2015-08-23T01:00:00,-20,134.5,324.8,10.3,56
2015-08-24T05:00:00,-19.6,129.8,328.6,10.3,58
2015-08-26T00:00:00,-12.3,141.7,315.3,10.3,0
2015-09-04T02:00:00,-13.7,132.2,325.5,10.3,25
2015-09-04T03:00:00,-26,150.4,311.4,10.3,42
2015-09-04T14:00:00,-15,134,306.5,10.3,45
2015-09-06T01:00:00,-18.5,124.8,326.5,10.3,80
2015-09-06T04:00:00,-13.2,135.8,325.7,10.3,56
2015-09-07T01:00:00,-12,142.6,321.3,10.3,17
2015-09-08T04:00:00,-15.1,131.3,327.9,10.3,80
2015-09-08T16:00:00,-12.6,132.8,307.8,10.3,28
2015-09-09T03:00:00,-27.1,151.9,312.6,10.3,55
2015-09-10T01:00:00,-12.5,135.9,323.1,10.3,64
2015-09-10T04:00:00,-16.5,132.2,319.4,10.3,71
2015-09-10T04:00:00,-13.1,135.9,321.7,10.3,74
2015-09-10T05:00:00,-18.1,124.1,328.4,10.3,59
2015-09-12T03:00:00,-27.6,149.7,317.9,10.3,59
2015-09-12T13:00:00,-12.4,136.7,306.5,10.3,46
2015-09-13T01:00:00,-14.1,126.9,325.7,10.3,29
2015-09-14T05:00:00,-21.5,131,328.3,10.3,81
2015-09-15T04:00:00,-29.1,148.8,321.2,10.3,64
2015-09-17T05:00:00,-16.6,122.9,325.6,10.3,59
2015-09-18T15:00:00,-13.5,143,306.4,10.3,45
2015-09-19T01:00:00,-13.7,143.1,319.9,10.3,71
2015-09-19T04:00:00,-13.6,135.6,325.7,10.3,64
2015-09-20T04:00:00,-12.1,134.4,324,10.3,63
2015-09-21T16:00:00,-12.5,132.8,305.9,10.3,39
2015-09-22T04:00:00,-13.7,130.4,320.2,10.3,8
2015-09-22T15:00:00,-16.1,145.1,306.2,10.3,34
2015-09-23T00:00:00,-22.2,149.5,316.2,10.3,54
2015-09-23T00:00:00,-12.2,136.3,322.1,10.3,65
2015-09-23T05:00:00,-14.3,133,326.2,10.3,50
2015-09-24T00:00:00,-25.3,152.2,314.3,10.3,61
2015-09-24T01:00:00,-12.2,134.7,323.7,10.3,71
2015-09-25T00:00:00,-15.9,144.3,319.7,10.3,35
2015-09-26T05:00:00,-31.8,116.1,313.7,10.3,59
2015-09-26T16:00:00,-16.1,128.5,307.7,10.3,56
2015-09-27T15:00:00,-13.4,142.7,307.4,10.3,46
2015-09-28T01:00:00,-11.9,142.1,320.4,10.3,48
2015-09-29T00:00:00,-32.6,147,318.5,10.3,70
2015-09-29T06:00:00,-20.8,122,327.7,10.3,68
2015-09-30T01:00:00,-19.8,129,323,10.3,31
2015-09-30T01:00:00,-13.5,132.5,323.3,10.3,57
2015-09-30T01:00:00,-12.2,142,324.3,10.3,55
2015-09-30T03:00:00,-36,147,311,10.3,45
2015-09-30T03:00:00,-13.6,142.8,323.2,10.3,51
2015-10-01T04:00:00,-12,132.9,326.6,10.3,50
2015-10-02T00:00:00,-13.6,141.7,326.8,10.3,60
2015-10-02T02:00:00,-21.5,118.5,329.4,10.3,82
2015-10-02T12:00:00,-23.6,148.4,305.1,10.3,20
2015-10-02T13:00:00,-14.1,143.3,309.3,10.3,28
2015-10-02T23:00:00,-25.4,149.1,316.3,10.3,66
2015-10-03T01:00:00,-21.5,132.5,329.6,10.3,82
2015-10-03T01:00:00,-18.8,133.7,333.1,10.3,63
2015-10-04T02:00:00,-19.5,128.3,329.1,10.3,59
2015-10-04T02:00:00,-16.7,128,328.3,10.3,54
2015-10-04T05:00:00,-12.6,136.5,324.8,10.3,78
2015-10-07T16:00:00,-14.2,132.9,308.2,10.3,59
2015-10-09T16:00:00,-20.7,139.5,306.4,10.3,45
2015-10-10T01:00:00,-15.4,125.4,323.3,10.3,29
2015-10-10T01:00:00,-12.7,132.8,333.6,10.3,64
2015-10-13T03:00:00,-24.3,151.2,315.2,10.3,56
2015-10-14T13:00:00,-12.7,136.5,307.5,10.3,55
2015-10-14T16:00:00,-17.4,130.6,310.5,10.3,41
2015-10-15T14:00:00,-19.8,131.6,305.5,10.3,32
2015-10-15T14:00:00,-17.7,130,308.9,10.3,63
2015-10-16T03:00:00,-14.1,143.3,324.7,10.3,48
2015-10-16T13:00:00,-17.7,130.1,307.9,10.3,35
2015-10-17T01:00:00,-19.4,126.7,331.7,10.3,84
2015-10-19T01:00:00,-17.8,129.8,333.9,10.3,49
2015-10-20T05:00:00,-18,130.6,337.4,10.3,57
2015-10-20T12:00:00,-14.8,145.2,307,10.3,50
2015-10-21T05:00:00,-28,129.7,328.2,10.3,58
2015-10-21T13:00:00,-13.1,142.1,308.1,10.3,59
2015-10-22T00:00:00,-29.3,149.2,322.8,10.3,76
2015-10-22T00:00:00,-15.6,144.1,324.9,10.3,53
2015-10-22T02:00:00,-17.7,129.4,334.5,10.3,83
2015-10-24T14:00:00,-13.7,132.7,313.1,10.3,33
2015-10-24T15:00:00,-29.1,148.7,306.1,10.3,41
2015-10-25T00:00:00,-17.4,129.7,326.1,10.3,67
2015-10-26T00:00:00,-31.2,152,317.2,10.3,67
2015-10-26T00:00:00,-27.3,153,321.6,10.3,45
2015-10-26T16:00:00,-21.2,119.9,310.5,10.3,71
2015-10-26T16:00:00,-14.9,125.5,311.1,10.3,74
2015-10-27T05:00:00,-18.9,122.2,336.9,10.3,77
2015-10-27T05:00:00,-13.1,135.8,326.8,10.3,48
2015-10-28T13:00:00,-14.9,134.3,313,10.3,81
2015-10-28T13:00:00,-13,135.6,310.6,10.3,72
2015-10-29T00:00:00,-17.9,136.6,325.2,10.3,68
2015-10-29T02:00:00,-18.2,124.1,331.8,10.3,71
2015-10-29T14:00:00,-21.5,120.4,312.4,10.3,78
2015-10-29T14:00:00,-20.7,123,308,10.3,58
2015-10-29T14:00:00,-18.8,123.4,311.6,10.3,49
2015-10-29T15:00:00,-16.8,143.1,307,10.3,43
2015-10-30T01:00:00,-13.9,132.8,330.6,10.3,30
2015-10-30T16:00:00,-18.8,136.8,309.2,10.3,65
2015-10-31T04:00:00,-18.9,123.8,327.6,10.3,44
2015-10-31T17:00:00,-17,129.6,310,10.3,69
2015-11-01T01:00:00,-19.6,132.4,336.9,10.3,88
2015-11-02T01:00:00,-19.8,132.7,328.8,10.3,47
2015-11-02T01:00:00,-15.2,126.5,331.3,10.3,67
2015-11-04T04:00:00,-13.9,142.2,328.7,10.3,40
2015-11-04T05:00:00,-20.9,121.8,337,10.3,88
2015-11-05T00:00:00,-23.4,147.9,326.4,10.3,65
2015-11-05T06:00:00,-23.1,118.4,325,10.3,60
2015-11-05T14:00:00,-17.4,132.5,308.4,10.3,45
2015-11-06T13:00:00,-11.8,133.1,309.5,10.3,59
2015-11-07T00:00:00,-19,146.3,321.8,10.3,70
2015-11-07T04:00:00,-16.6,124.2,325.1,10.3,57
2015-11-07T04:00:00,-14.4,126.3,322,10.3,69
2015-11-08T01:00:00,-18.3,136.5,335.3,10.3,84
2015-11-08T03:00:00,-19.3,143.1,331.5,10.3,84
2015-11-08T16:00:00,-18.1,136.9,309.1,10.3,47
2015-11-08T16:00:00,-16.9,136.3,310.6,10.3,72
2015-11-08T16:00:00,-15.1,142.2,308.8,10.3,63
2015-11-09T01:00:00,-14.3,126.4,331.4,10.3,78
2015-11-09T02:00:00,-12.8,133,325.8,10.3,66
2015-11-11T01:00:00,-16.4,135.1,323.9,10.3,58
2015-11-11T12:00:00,-22.7,150.2,305.9,10.3,38
2015-11-11T15:00:00,-26.1,150.3,305.8,10.3,36
2015-11-12T05:00:00,-14.2,126.4,332.4,10.3,77
2015-11-13T01:00:00,-12.4,131.3,326.9,10.3,46
2015-11-13T13:00:00,-13.7,135.1,311.9,10.3,77
2015-11-13T16:00:00,-15.8,124.4,311.4,10.3,19
2015-11-14T00:00:00,-24.5,151.4,317.6,10.3,43
2015-11-14T12:00:00,-15.7,144,308.1,10.3,13
2015-11-14T15:00:00,-20.7,139.5,309.6,10.3,67
2015-11-15T03:00:00,-18.1,144.9,326.3,10.3,46
2015-11-15T13:00:00,-12,136.4,310.7,10.3,34
2015-11-15T16:00:00,-17.4,133.7,310.4,10.3,25
2015-11-16T01:00:00,-15.7,129.8,329.4,10.3,53
2015-11-16T04:00:00,-16.2,124.5,322,10.3,35
2015-11-17T01:00:00,-17.8,137,336.7,10.3,65
2015-11-17T05:00:00,-16.6,124.4,335.6,10.3,60
2015-11-17T18:00:00,-22.1,116.3,310.9,10.3,43
2015-11-18T00:00:00,-34,151.2,324.3,10.3,71
2015-11-18T00:00:00,-31.2,151.9,316.1,10.3,65
2015-11-18T13:00:00,-16.9,132.9,309.2,10.3,65
2015-11-18T13:00:00,-15.7,129.8,313.2,10.3,81
2015-11-19T00:00:00,-24.1,151,317.4,10.3,60
2015-11-19T03:00:00,-26.4,149.4,326.5,10.3,75
2015-11-19T03:00:00,-25.2,150.7,322.9,10.3,58
2015-11-19T03:00:00,-24.9,151.6,319.4,10.3,62
2015-11-19T12:00:00,-14.3,142.8,309.8,10.3,20
2015-11-19T14:00:00,-22.4,115.5,313.6,10.3,11
2015-11-20T04:00:00,-22.7,149.5,326.4,10.3,66
2015-11-20T04:00:00,-12.2,136.5,329.6,10.3,72
2015-11-20T13:00:00,-16.7,134,314.9,10.3,71
2015-11-20T13:00:00,-15.6,128.7,312.8,10.3,80
2015-11-20T13:00:00,-13.2,130.3,310.4,10.3,22
2015-11-20T15:00:00,-17.6,142.4,309.2,10.3,65
2015-11-21T00:00:00,-20.6,144.5,332.3,10.3,85
2015-11-21T02:00:00,-16.5,131,326.4,10.3,78
2015-11-21T03:00:00,-24.4,151.1,320,10.3,52
2015-11-21T04:00:00,-13.8,132.9,335.5,10.3,48
2015-11-21T15:00:00,-22.8,148.6,305.9,10.3,39
2015-11-22T01:00:00,-17.4,132.9,336.3,10.3,44
2015-11-22T05:00:00,-17.4,125.4,333.3,10.3,85
2015-11-22T13:00:00,-22.8,148.6,306.4,10.3,45
2015-11-23T04:00:00,-17.6,132.8,338.6,10.3,78
2015-11-23T12:00:00,-19,146.3,305.2,10.3,21
2015-11-24T01:00:00,-14.9,131.6,330.1,10.3,51
2015-11-24T03:00:00,-25.6,152,322.9,10.3,61
2015-11-24T03:00:00,-24.1,151.5,323.3,10.3,67
2015-11-25T00:00:00,-26.4,149.3,327.1,10.3,72
2015-11-25T12:00:00,-26.2,151.7,306.5,10.3,46
2015-11-25T12:00:00,-22.9,149.7,308.7,10.3,31
2015-11-26T00:00:00,-17.9,145.8,317,10.3,45
2015-11-26T13:00:00,-17.8,143.4,312.9,10.3,57
2015-11-27T00:00:00,-25.1,152.1,323.3,10.3,76
2015-11-27T00:00:00,-23.7,150.5,321.1,10.3,64
2015-11-27T00:00:00,-19.3,143,328.4,10.3,81
2015-11-27T04:00:00,-14.1,129.8,328.9,10.3,30
2015-11-28T00:00:00,-22.7,150.4,322.2,10.3,23
2015-11-28T02:00:00,-16.7,125.6,333.4,10.3,60
2015-11-29T04:00:00,-12.3,136.9,325.6,10.3,53
2015-11-29T13:00:00,-30.4,136.9,309.6,10.3,67
2015-11-30T02:00:00,-15.6,125.1,328,10.3,59
2015-11-30T03:00:00,-24.9,150.5,320.7,10.3,73
2015-11-30T14:00:00,-19,134.1,309.7,10.3,67
2015-12-02T06:00:00,-34.9,117.4,321.4,10.3,49
2015-12-04T00:00:00,-26.4,149.4,320.6,10.3,73
2015-12-05T03:00:00,-24.1,151.4,323.9,10.3,57
2015-12-05T03:00:00,-16.7,141.6,325.7,10.3,73
2015-12-05T05:00:00,-23.4,119.3,330.5,10.3,79
2015-12-07T03:00:00,-25,149.7,322.4,10.3,48
2015-12-07T03:00:00,-14,143.6,319.7,10.3,52
