datetime,latitude,longitude,Downwelling short wave radiation,Air temperature, Relative humidity,Wind speed,Wind direction
10/04/2015,-33.4,151.1,127.7952398,18.10091962,85.53630807,5.175856179,167.0138309
10/04/2015,-32.6,150.4,139.173137,15.21295511,88.31565499,2.401415137,156.5669789
10/04/2015,-31.9,115.9,90.87426241,18.46560821,88.49739886,4.603142834,261.4150492
10/04/2015,-31.1,115.1,106.9679461,19.85479631,84.64114219,5.088200593,241.2791147
10/04/2015,-30.4,121.1,189.0141676,24.41568041,54.19480994,6.099106988,294.4583064
10/04/2015,-30.4,122.6,205.1315554,25.11694491,42.16878131,5.519426975,278.9734121
10/04/2015,-29.6,123.4,186.143806,25.31831365,26.02928683,4.247383976,281.5602658
10/04/2015,-28.9,149.6,208.6620786,21.15216635,50.05097573,2.51450812,108.5176885
10/04/2015,-28.1,121.1,158.0577966,25.95744359,37.11023192,3.983392198,277.4808165
10/04/2015,-27.4,141.4,213.180478,21.37633095,30.71463392,3.6807283,128.0167789
10/04/2015,-27.4,151.1,212.880956,19.11297392,61.0390016,3.487759468,106.9789555
10/04/2015,-27.4,153.4,168.1430711,22.53178992,77.21342853,8.705104875,159.0127716
10/04/2015,-26.6,121.1,171.6288957,27.04163036,17.05217316,4.237775415,217.2304511
10/04/2015,-25.9,112.9,151.9460124,23.50633082,85.89622343,5.584410652,213.9258919
10/04/2015,-25.9,128.6,244.7060773,20.70317168,18.46820932,2.627928585,63.41895132
10/04/2015,-25.9,151.1,196.613174,19.90753172,66.95354525,4.001360716,114.2154656
10/04/2015,-25.1,151.9,178.0002263,21.05644976,69.56909984,3.987131443,132.8305412
10/04/2015,-25.1,152.6,172.0493162,22.12242288,71.57843791,4.86080909,145.2796114
10/04/2015,-24.4,122.6,256.3826384,27.10552502,16.09299562,3.685374888,43.88252581
10/04/2015,-24.4,125.6,249.6671406,26.02412178,15.4232585,3.661128182,74.54297411
10/04/2015,-24.4,136.9,255.2544956,22.43285679,22.92894379,4.372410414,148.9034563
10/04/2015,-23.6,148.1,254.6834567,21.90644275,57.25798655,3.118762634,101.2024122
10/04/2015,-22.9,113.6,238.3869735,28.27642813,61.80381927,3.018032601,234.326154
10/04/2015,-22.9,114.4,243.5642304,28.00365043,57.78579017,2.778040732,229.0737042
10/04/2015,-22.9,124.9,256.9198621,26.91506939,14.60714662,3.647369639,86.24153833
10/04/2015,-22.9,149.6,237.677556,23.11669755,63.56177391,4.071527895,115.9994936
10/04/2015,-22.1,119.6,263.0327349,26.50046379,19.19728939,3.183294655,50.72257532
10/04/2015,-22.1,147.4,263.3838555,23.984263,51.58543772,4.077607426,102.8780982
10/04/2015,-22.1,148.9,244.8257829,23.16501167,63.74237289,3.917197933,115.2322952
10/04/2015,-21.4,115.9,251.1712941,27.6967951,65.505595,2.658650148,212.4679463
10/04/2015,-21.4,117.4,255.5970572,27.24272536,46.75142265,2.143525998,164.5838304
10/04/2015,-21.4,118.9,261.7685363,26.85873461,24.75764598,2.290547638,77.90350067
10/04/2015,-21.4,130.1,263.9125633,23.25504518,16.79299842,4.520741037,109.4354869
10/04/2015,-21.4,130.9,264.0681046,22.52222062,16.89073042,4.677731471,112.5861904
10/04/2015,-21.4,146.6,266.5851609,25.35776937,46.26322646,4.177082876,100.6178918
10/04/2015,-20.6,118.1,258.1322828,28.46514592,48.43471978,1.858858645,173.5816097
10/04/2015,-20.6,127.1,267.7083057,24.47718121,17.4489766,3.303517432,100.1361338
10/04/2015,-20.6,129.4,267.7761912,23.4105352,21.12114909,4.146053556,106.6265638
10/04/2015,-20.6,139.1,266.7045397,25.6506531,17.81915468,5.698598066,157.3161881
10/04/2015,-20.6,145.9,268.5255975,25.63011162,44.15132448,3.671657705,93.73798615
10/04/2015,-20.6,148.1,249.9847082,23.91956202,64.34403804,4.517331941,118.9677981
10/04/2015,-19.9,116.6,253.2246141,28.34029888,77.50355658,2.416177394,227.2366947
10/04/2015,-19.9,120.4,270.6609109,28.90056309,19.59434832,2.88095818,105.4584995
10/04/2015,-19.9,131.6,272.2848867,23.92619071,16.38138833,5.122968187,121.6372082
10/04/2015,-19.9,148.1,246.3583252,25.05502534,66.54336519,6.270894418,123.1540877
10/04/2015,-19.1,126.4,274.4601005,27.01781306,14.10670056,4.363279348,98.74886245
10/04/2015,-19.1,133.9,273.2541525,25.19852793,15.09964094,5.670074818,137.218625
10/04/2015,-19.1,134.6,272.3582188,25.60911603,15.40216621,5.835841334,143.2029441
10/04/2015,-18.4,121.9,273.1805117,29.49028611,17.64177865,3.904263297,113.4338653
10/04/2015,-18.4,123.4,274.4461135,29.12797458,15.59676613,4.201694316,104.8474838
10/04/2015,-18.4,124.1,275.2277143,29.12772616,14.65773523,4.22057003,105.1190055
10/04/2015,-18.4,127.9,277.4387556,26.47231012,15.18377988,4.490115308,103.5220206
10/04/2015,-18.4,132.4,275.8029762,25.45149206,16.22219942,5.28237761,133.0605044
10/04/2015,-18.4,133.1,275.0672418,25.52105094,16.46444762,5.356892816,135.1604082
10/04/2015,-18.4,137.6,272.6449203,28.02162299,16.41171403,5.670230277,164.3954343
10/04/2015,-18.4,140.6,263.9148302,31.47152989,22.5256811,3.504713585,155.9273757
10/04/2015,-17.6,122.6,273.0271902,30.14680695,30.8848206,2.266671014,84.81469106
10/04/2015,-16.9,145.1,201.848505,22.6551823,82.29015037,3.953605576,124.4882168
10/04/2015,-16.1,145.1,191.7313547,24.24872254,87.2073392,7.815862166,131.7065021
10/04/2015,-15.4,136.1,277.0613212,28.74977782,43.40317055,3.078700909,116.3615722
10/04/2015,-15.4,142.9,210.8403565,27.70206967,67.21825729,4.352411385,86.18691023
10/04/2015,-13.9,143.6,202.3497717,25.59130644,85.86518003,5.43166988,121.9368508
10/04/2015,-13.1,135.4,252.5590458,27.93593597,66.12694822,3.095222754,118.4405651
10/04/2015,-13.1,142.9,205.2757387,25.30213558,85.3675608,3.838493826,116.4755635
10/04/2015,-12.4,130.9,283.6923714,27.72223703,50.38356679,2.444315201,130.6034573
10/04/2015,-11.6,142.1,202.8182722,26.14408233,83.21096407,3.669832137,120.3210383
10/04/2015,-10.9,131.6,266.8345169,29.46910201,70.77077003,3.762143951,91.4509918
10/04/2015,-10.1,142.1,206.0523483,27.08375641,82.97776794,6.530345357,124.4448794
11/04/2015,-43.1,146.6,70.38779103,10.30600898,79.21596546,10.04283564,223.6500083
11/04/2015,-42.4,147.4,114.4342919,9.896203651,72.71591759,6.49327875,226.0272987
11/04/2015,-41.6,147.4,129.5708994,10.17806485,69.14126092,4.357014756,221.1250444
11/04/2015,-40.9,145.9,129.124765,10.56159828,72.90102378,4.028332053,209.8640818
11/04/2015,-40.1,145.1,135.2873954,13.3372095,73.59273253,6.562152188,208.4278967
11/04/2015,-38.6,142.9,143.7620082,14.13475966,74.04306042,5.566674126,168.8862085
11/04/2015,-37.9,145.1,167.8945473,13.9708458,76.59246925,2.714265986,202.2694989
11/04/2015,-37.1,139.9,148.7463687,15.29921136,73.59073472,4.096138399,137.8483257
11/04/2015,-37.1,142.1,165.2367082,14.85152086,68.45764955,2.93174574,186.3980064
11/04/2015,-36.4,142.9,179.9547683,16.61745026,60.7675295,3.458519379,199.4142125
11/04/2015,-35.6,144.4,192.8725506,18.46399618,55.84816808,2.263194068,192.4763271
11/04/2015,-34.9,148.1,151.1140351,13.93266102,69.81852889,1.473099059,230.6804805
11/04/2015,-34.1,138.4,194.7719512,16.13371292,61.25981089,2.388206068,166.6698075
11/04/2015,-34.1,150.4,141.1186386,15.71378389,83.79259235,1.6221736,217.3843206
11/04/2015,-33.4,151.1,142.4955053,18.78500345,83.54952922,2.901885902,194.665661
11/04/2015,-32.6,150.4,142.7983124,15.32948284,86.17454716,1.414294143,177.0461882
11/04/2015,-31.9,115.9,147.3857732,17.2863622,84.43640641,5.835714465,244.6158826
11/04/2015,-31.1,115.1,163.5182653,18.9860938,82.73915016,6.641753046,227.7774769
11/04/2015,-30.4,121.1,81.35379578,16.829154,77.69660735,5.409584962,279.3770953
11/04/2015,-30.4,122.6,78.07422101,17.52750551,83.90791362,4.389986135,285.9754032
11/04/2015,-29.6,123.4,116.8826409,20.72152253,69.14387009,4.44990036,277.8325581
11/04/2015,-28.9,149.6,167.421996,19.79457595,55.19938959,1.879747577,131.2375492
11/04/2015,-28.1,121.1,90.84939437,19.61778491,74.08530933,4.641040892,247.9761817
11/04/2015,-27.4,141.4,240.5168877,23.26034841,27.74147255,3.282049881,131.0600351
11/04/2015,-27.4,151.1,196.7947606,18.69624096,70.89062156,2.17911956,113.9783907
11/04/2015,-27.4,153.4,164.8342347,22.27740935,77.892502,6.384402138,159.976496
11/04/2015,-26.6,121.1,167.631255,25.07657784,47.57243445,5.512423867,239.9081749
11/04/2015,-25.9,112.9,140.3473501,22.10883374,74.0740238,6.451534458,175.8808837
11/04/2015,-25.9,128.6,244.1015494,22.9864879,16.98491849,3.143874302,31.51681134
11/04/2015,-25.9,151.1,194.4235676,19.39552538,75.85762747,2.813009889,127.1408303
11/04/2015,-25.1,151.9,173.5918794,20.09261677,80.05954439,3.180297444,149.152172
11/04/2015,-25.1,152.6,172.8746986,20.85771236,85.62992857,4.140418724,157.3486705
11/04/2015,-24.4,122.6,251.7647278,28.23737289,21.27466637,3.72456208,212.1106451
11/04/2015,-24.4,125.6,249.3455113,27.40658772,14.06077196,4.352944073,43.03065687
11/04/2015,-24.4,136.9,253.1567743,23.4044104,21.08011186,3.515584525,146.6002616
11/04/2015,-23.6,148.1,247.3375102,21.87625218,55.75631238,2.396170406,108.1010568
11/04/2015,-22.9,113.6,206.117269,26.50191772,57.16596917,4.875592952,193.6856481
11/04/2015,-22.9,114.4,225.1688989,26.72775065,53.17905396,4.173929458,203.0136027
11/04/2015,-22.9,124.9,257.4614858,27.66036315,14.54913855,3.318502446,39.57229853
11/04/2015,-22.9,149.6,205.2156457,22.35541796,69.64019406,2.98935944,127.761705
11/04/2015,-22.1,119.6,260.4972253,27.2823985,28.22116932,2.839262258,220.8651707
11/04/2015,-22.1,147.4,259.9702341,24.6649629,51.0413119,3.624378223,108.4246702
11/04/2015,-22.1,148.9,224.8936983,22.73918311,68.86160594,2.952028757,123.6514195
11/04/2015,-21.4,115.9,249.2079956,28.17150038,51.98023255,3.395294489,225.5813252
11/04/2015,-21.4,117.4,254.2562065,28.10161465,42.4876374,2.192041608,240.067822
11/04/2015,-21.4,118.9,259.8029868,27.4944068,36.00856537,2.235593057,202.9429463
11/04/2015,-21.4,130.1,262.9498943,23.7147728,20.1514031,3.153394422,87.66121657
11/04/2015,-21.4,130.9,262.9205271,23.15482841,19.10974722,3.460992371,97.69785363
11/04/2015,-21.4,146.6,261.1766354,26.27350424,47.93404994,3.80226093,104.7939722
11/04/2015,-20.6,118.1,257.4214313,29.63246843,44.17137713,2.460262055,232.119345
11/04/2015,-20.6,127.1,266.1085843,25.56612819,15.50454749,2.867359723,67.99091049
11/04/2015,-20.6,129.4,265.8845741,24.06813872,23.54930586,3.242014538,73.03916695
11/04/2015,-20.6,139.1,265.2112306,26.84401434,17.94583194,5.040208861,156.8392587
11/04/2015,-20.6,145.9,253.9658003,26.66033146,49.73264089,3.350159021,92.59425381
11/04/2015,-20.6,148.1,241.8072673,23.66919388,73.02185992,3.969317088,119.4111822
11/04/2015,-19.9,116.6,253.4715204,28.97124381,71.36850666,5.052085494,240.4005876
11/04/2015,-19.9,120.4,269.3155548,29.69614262,42.60589821,2.80783676,199.6886829
11/04/2015,-19.9,131.6,268.706604,24.46227762,17.78763294,4.135872965,114.8982034
11/04/2015,-19.9,148.1,233.3632703,24.52893119,75.74938754,5.627805067,122.9560431
11/04/2015,-19.1,126.4,271.9747314,27.82211472,12.72755561,3.566577156,83.03219555
11/04/2015,-19.1,133.9,270.7066256,25.65733745,14.84167356,4.572439342,132.0406872
11/04/2015,-19.1,134.6,270.2868143,26.15194128,14.88014478,4.74618839,138.8895547
11/04/2015,-18.4,121.9,272.458432,29.93371176,46.04123236,2.812740444,213.0172881
11/04/2015,-18.4,123.4,272.8058649,29.44324801,33.83179882,2.849899936,185.0186574
11/04/2015,-18.4,124.1,273.2821765,29.23883533,31.18197285,2.506264799,170.479077
11/04/2015,-18.4,127.9,274.8193055,27.41013366,12.7919201,3.860822515,88.70331175
11/04/2015,-18.4,132.4,273.172695,25.8750486,15.72490661,4.3348887,126.7648417
11/04/2015,-18.4,133.1,272.7261855,25.80985864,16.10202537,4.321757361,129.2929914
11/04/2015,-18.4,137.6,270.9802776,28.65686772,16.49805843,4.726408974,167.13572
11/04/2015,-18.4,140.6,253.6633319,31.39132944,36.76088913,1.338529042,239.2780907
11/04/2015,-17.6,122.6,271.5042453,30.70082883,46.10920566,2.969638737,225.4855324
11/04/2015,-16.9,145.1,220.3962256,23.02570967,83.57464421,3.058598973,120.8294886
11/04/2015,-16.1,145.1,219.1280887,24.60208256,86.16075846,6.346071065,125.0463077
11/04/2015,-15.4,136.1,275.3534511,29.05899564,57.06198708,2.930944169,139.2706351
11/04/2015,-15.4,142.9,217.8699368,29.1570228,58.95829329,3.396362408,78.66668294
11/04/2015,-13.9,143.6,223.4572094,26.3928039,81.88683066,4.923408221,116.6419086
11/04/2015,-13.1,135.4,269.2716476,28.29991088,70.10189266,2.720620496,94.52184092
11/04/2015,-13.1,142.9,220.3417152,25.7463336,84.67990707,3.389820382,111.6094717
11/04/2015,-12.4,130.9,282.691238,28.76512641,53.32207734,1.491909897,109.1678084
11/04/2015,-11.6,142.1,214.2419577,25.91276349,87.277191,3.053267104,116.5942752
11/04/2015,-10.9,131.6,264.7787852,29.1564489,74.61427937,3.172860215,69.43018735
11/04/2015,-10.1,142.1,205.3944331,27.10457956,81.92559752,5.512046333,124.9120667
12/04/2015,-43.1,146.6,96.91976702,10.02141649,73.36697709,8.378433259,215.0471067
12/04/2015,-42.4,147.4,129.8848258,8.456051769,72.30662105,5.923408512,217.3037968
12/04/2015,-41.6,147.4,143.7665903,7.923497005,71.18050801,4.151694747,213.0906444
12/04/2015,-40.9,145.9,169.0720099,8.575084058,74.29502372,2.570078474,168.4718807
12/04/2015,-40.1,145.1,168.2775051,13.17608845,65.7365701,3.707640067,146.7633793
12/04/2015,-38.6,142.9,163.500061,13.03399914,70.93437498,5.173420488,118.0342579
12/04/2015,-37.9,145.1,158.8012801,11.50413406,80.24918411,2.214506881,135.5249967
12/04/2015,-37.1,139.9,167.7412575,14.1871087,69.81103792,4.774845853,112.1055298
12/04/2015,-37.1,142.1,187.8918141,12.13075199,72.18214165,2.685916618,127.7655819
12/04/2015,-36.4,142.9,190.0642644,14.00332623,66.71471126,3.286331116,137.3702023
12/04/2015,-35.6,144.4,197.0448337,16.27656516,62.32053773,3.214861603,151.9024608
12/04/2015,-34.9,148.1,157.0465214,13.40841197,75.79531546,2.131767222,143.9092953
12/04/2015,-34.1,138.4,119.376887,16.89297386,60.38010212,2.696014481,87.8574125
12/04/2015,-34.1,150.4,134.1752264,14.89346435,88.3038861,2.783590404,165.9768988
12/04/2015,-33.4,151.1,142.4664302,18.20988058,81.29771004,7.636392786,176.3065315
12/04/2015,-32.6,150.4,154.1431679,16.16080645,84.13078259,2.55047435,154.5710287
12/04/2015,-31.9,115.9,116.3049172,16.62798539,84.10579641,4.746911698,211.8185705
12/04/2015,-31.1,115.1,128.2118143,18.10349993,86.97960234,6.249830406,194.7691713
12/04/2015,-30.4,121.1,155.795232,17.63526609,71.17279829,5.567646745,261.2573576
12/04/2015,-30.4,122.6,194.8525323,18.29799193,68.41861092,5.307863816,273.6848343
12/04/2015,-29.6,123.4,217.2226663,19.59949723,57.20095511,4.449364625,271.9848723
12/04/2015,-28.9,149.6,208.8661571,20.38316108,49.75639868,2.972113095,162.3489098
12/04/2015,-28.1,121.1,223.4119672,18.38044969,61.14150199,4.501516337,241.8297369
12/04/2015,-27.4,141.4,232.1746311,26.19583708,25.18348648,3.952546529,125.1258778
12/04/2015,-27.4,151.1,222.7173662,19.57848058,55.88764354,2.874963656,159.9183485
12/04/2015,-27.4,153.4,198.4798278,22.54566911,76.81820391,4.885513668,150.921191
12/04/2015,-26.6,121.1,181.7838734,21.10985262,45.76455193,4.448867284,214.7329536
12/04/2015,-25.9,112.9,208.0624327,22.86922571,66.87074382,7.846541826,158.1425325
12/04/2015,-25.9,128.6,230.7861474,25.38795307,16.02764388,3.749408949,200.4460042
12/04/2015,-25.9,151.1,236.6712678,20.29721461,62.598661,1.806045236,116.2235584
12/04/2015,-25.1,151.9,235.3824381,21.54013254,66.83437007,2.021113073,136.9887424
12/04/2015,-25.1,152.6,225.2353306,21.75377308,71.14712622,2.806822392,141.8947909
12/04/2015,-24.4,122.6,216.7479038,28.07953159,34.2056584,3.828624999,198.1032168
12/04/2015,-24.4,125.6,232.4555238,28.75560271,15.79503333,2.527443243,202.9317151
12/04/2015,-24.4,136.9,247.8661111,25.17159655,20.23664252,2.945405414,144.0638327
12/04/2015,-23.6,148.1,251.1325208,22.22512848,56.24325111,2.523014093,85.58792348
12/04/2015,-22.9,113.6,231.5142053,24.52947467,41.21564817,5.652752432,178.1021965
12/04/2015,-22.9,114.4,228.961942,23.99285751,36.85452828,4.84140266,179.4803987
12/04/2015,-22.9,124.9,253.918301,29.32891938,13.78895149,3.538504656,288.2157113
12/04/2015,-22.9,149.6,240.1780399,22.69688129,68.5280031,2.583694464,98.24897502
12/04/2015,-22.1,119.6,241.8579467,28.04338338,38.12962177,2.114308421,254.5700593
12/04/2015,-22.1,147.4,257.8531234,24.64452459,52.49387695,3.100623327,93.85051082
12/04/2015,-22.1,148.9,245.4049802,22.81406713,68.5576928,2.823230637,97.02981816
12/04/2015,-21.4,115.9,236.6811423,26.85479465,40.21381055,3.837148157,197.1970135
12/04/2015,-21.4,117.4,241.7255414,27.75533738,41.69316974,2.305944545,221.616986
12/04/2015,-21.4,118.9,248.3336873,28.25977818,46.59171431,2.162960125,268.6583254
12/04/2015,-21.4,130.1,262.0381509,25.42017519,20.28907177,2.710300861,39.93363171
12/04/2015,-21.4,130.9,261.245512,24.86705556,21.44689415,2.532517734,64.05370516
12/04/2015,-21.4,146.6,260.1398252,26.10371439,47.93962475,3.40266056,99.42115169
12/04/2015,-20.6,118.1,252.5306432,29.74300564,47.94041386,2.342516018,285.3722442
12/04/2015,-20.6,127.1,266.2194258,26.84108349,14.34211666,2.993314358,41.32472246
12/04/2015,-20.6,129.4,265.4633461,25.76175027,19.4941065,3.307239603,45.64221956
12/04/2015,-20.6,139.1,262.5785921,28.57458383,19.37503105,3.889831486,153.0423508
12/04/2015,-20.6,145.9,251.4354059,26.54627593,49.3454774,3.058052866,91.0683118
12/04/2015,-20.6,148.1,255.8139743,23.69330965,68.84345133,3.230673311,111.1214516
12/04/2015,-19.9,116.6,251.2907353,29.29162038,62.83563953,4.560443364,244.8747179
12/04/2015,-19.9,120.4,263.4324864,29.77646097,56.68825902,3.500325158,294.2376896
12/04/2015,-19.9,131.6,267.0535407,25.66968172,20.02120482,3.25911415,100.5451828
12/04/2015,-19.9,148.1,254.683798,24.60254575,70.72298262,4.55173549,115.1593478
12/04/2015,-19.1,126.4,269.4838101,28.86623703,14.18293822,3.035293655,41.35741323
12/04/2015,-19.1,133.9,269.5249319,26.47055747,15.30793334,3.525889358,128.2397271
12/04/2015,-19.1,134.6,269.1729375,27.03363988,14.72199978,3.691535844,136.4843461
12/04/2015,-18.4,121.9,259.533635,29.39704038,62.10049542,4.041297715,281.8424265
12/04/2015,-18.4,123.4,262.5414618,30.25093059,46.88323956,3.273131097,276.1909416
12/04/2015,-18.4,124.1,264.0766807,30.48437267,42.32699752,2.824053151,284.2281974
12/04/2015,-18.4,127.9,273.0438686,28.18442585,14.78486728,3.11773349,60.79423654
12/04/2015,-18.4,132.4,271.8251502,26.92153002,16.93093979,3.438899938,112.9932875
12/04/2015,-18.4,133.1,271.6349304,26.70090905,17.13466881,3.432585111,117.87718
12/04/2015,-18.4,137.6,269.5036789,29.69193204,18.31813695,1.702598828,177.9657405
12/04/2015,-18.4,140.6,244.4647724,31.52862699,52.00270152,3.565407881,320.4934239
12/04/2015,-17.6,122.6,256.6733111,30.56007379,55.63391566,3.482610137,280.6847982
12/04/2015,-16.9,145.1,194.5452193,22.24948391,87.31937257,2.380154441,119.1569477
12/04/2015,-16.1,145.1,210.7694138,24.34567544,87.6079156,5.5452481,121.8838699
12/04/2015,-15.4,136.1,270.4508136,29.85231356,64.38027481,2.733405176,82.84976431
12/04/2015,-15.4,142.9,200.6568715,27.8389464,66.98744316,3.48704739,76.09845485
12/04/2015,-13.9,143.6,224.5334759,26.07920832,83.94764643,4.461759514,109.7032199
12/04/2015,-13.1,135.4,262.8058684,28.5494027,71.62778778,2.739337721,78.5441711
12/04/2015,-13.1,142.9,235.0603457,26.03641133,80.27271353,3.589178913,104.5782247
12/04/2015,-12.4,130.9,267.7344913,28.54753798,67.38299423,1.449947936,171.2229956
12/04/2015,-11.6,142.1,240.4475505,27.14852964,75.0863786,3.907292926,105.9767573
12/04/2015,-10.9,131.6,244.5013115,28.98656088,75.25279132,3.444522882,73.9669818
12/04/2015,-10.1,142.1,233.8872792,27.75954511,80.57743482,6.785883446,113.4261742
13/04/2015,-43.1,146.6,105.1485461,10.72673228,70.45227416,2.74570783,126.9719612
13/04/2015,-42.4,147.4,137.3401994,8.978885857,73.14675975,2.52551841,101.7618859
13/04/2015,-41.6,147.4,153.7072889,8.805447478,71.40810428,1.911572017,81.64593461
13/04/2015,-40.9,145.9,169.4397155,10.33566311,78.01591104,2.813271958,35.31438511
13/04/2015,-40.1,145.1,161.7056505,14.87530868,74.52108385,6.321803325,56.10020085
13/04/2015,-38.6,142.9,167.1938254,15.47947938,78.22953405,4.835426549,59.25050146
13/04/2015,-37.9,145.1,182.0486061,14.0102204,78.27827296,2.018016148,68.81453987
13/04/2015,-37.1,139.9,183.8966205,17.89972261,58.11181755,3.435735832,53.58288543
13/04/2015,-37.1,142.1,185.1466761,15.76796425,58.32738029,2.173390065,72.65714856
13/04/2015,-36.4,142.9,186.4129474,16.92410519,56.71641051,2.207263832,68.61037483
13/04/2015,-35.6,144.4,185.9726991,18.32144947,53.49693326,2.157018322,66.22921621
13/04/2015,-34.9,148.1,166.2091552,13.06499658,75.29117908,1.587987678,116.3734742
13/04/2015,-34.1,138.4,129.3061742,19.65117145,44.57209557,3.462574188,37.79478578
13/04/2015,-34.1,150.4,129.677864,14.14476399,82.43451943,1.78442,96.07320837
13/04/2015,-33.4,151.1,141.5593812,18.0601682,73.6634892,3.765020987,157.7433372
13/04/2015,-32.6,150.4,147.7646429,14.49447988,83.77153518,1.815791001,95.29370628
13/04/2015,-31.9,115.9,122.5958289,16.8938874,76.59069522,2.740628787,216.924898
13/04/2015,-31.1,115.1,137.7720571,18.32313504,79.43290916,3.727217343,199.5559554
13/04/2015,-30.4,121.1,167.2512477,17.61986822,70.67626318,3.155987258,222.4312579
13/04/2015,-30.4,122.6,187.9667215,18.10664962,70.47421432,3.432550646,229.7003747
13/04/2015,-29.6,123.4,215.4268223,19.5061167,60.85345775,3.131782038,222.6653781
13/04/2015,-28.9,149.6,223.2605123,20.91639428,51.66083149,2.612184685,94.12375101
13/04/2015,-28.1,121.1,235.7843216,18.71677779,59.59571666,3.52713203,200.2862141
13/04/2015,-27.4,141.4,225.0823309,27.98536219,25.86087811,3.657637451,82.23662006
13/04/2015,-27.4,151.1,184.2783146,19.12507409,66.05150533,3.104555866,88.62821273
13/04/2015,-27.4,153.4,181.6346186,22.66301088,69.28237627,8.016295538,155.2043488
13/04/2015,-26.6,121.1,235.7543236,21.77708115,41.62057261,3.849898699,196.3748016
13/04/2015,-25.9,112.9,203.1750725,22.62544368,63.38909819,6.792442827,159.9801058
13/04/2015,-25.9,128.6,194.9156146,23.95880398,24.73575521,3.431273511,204.9729283
13/04/2015,-25.9,151.1,185.1836905,20.13576467,70.09689759,3.380591893,105.4843039
13/04/2015,-25.1,151.9,180.178119,21.15787716,70.99591951,3.363872573,124.5925551
13/04/2015,-25.1,152.6,178.2340394,21.90748366,71.46556419,4.341712627,139.9895426
13/04/2015,-24.4,122.6,240.5789472,27.10640397,31.35071269,2.529589095,153.9953928
13/04/2015,-24.4,125.6,230.8860585,27.78786178,25.62993669,2.84738748,205.138313
13/04/2015,-24.4,136.9,246.1771828,27.57806276,22.46414584,1.755864715,122.9545891
13/04/2015,-23.6,148.1,242.5004421,23.28906363,54.57369543,2.85193129,76.80400686
13/04/2015,-22.9,113.6,244.4524368,24.49868071,41.91938221,5.018344762,182.1745435
13/04/2015,-22.9,114.4,248.6161521,24.02578064,36.26530088,4.117090085,183.1201394
13/04/2015,-22.9,124.9,246.8465515,29.65048364,24.53133664,2.733619117,285.8412494
13/04/2015,-22.9,149.6,226.6567702,23.10624748,63.4618439,3.401612541,103.200542
13/04/2015,-22.1,119.6,250.0140424,27.12935026,44.55370275,4.008874376,289.0443486
13/04/2015,-22.1,147.4,249.1768275,24.91504973,50.23044733,4.07656565,82.64551899
13/04/2015,-22.1,148.9,235.6047674,23.19415559,62.72185336,3.498857979,98.09322954
13/04/2015,-21.4,115.9,250.1024108,25.79536933,40.59042695,2.786949438,237.0698313
13/04/2015,-21.4,117.4,249.2714568,26.33618864,42.70962543,2.918873029,270.3825776
13/04/2015,-21.4,118.9,250.5419993,27.04596809,50.84239575,3.355922474,278.768286
13/04/2015,-21.4,130.1,260.4452379,26.76058302,17.55139925,3.301720476,70.43011278
13/04/2015,-21.4,130.9,259.5557374,26.39262694,18.40754261,2.874472141,67.77694581
13/04/2015,-21.4,146.6,253.9980693,25.99093092,45.97191321,4.290507393,81.65361306
13/04/2015,-20.6,118.1,250.6248716,27.99259885,53.28662436,3.148692129,319.982295
13/04/2015,-20.6,127.1,262.9886458,28.02262364,23.62143766,2.981609611,291.5124134
13/04/2015,-20.6,129.4,264.4926817,26.92677529,19.51372419,3.356631524,24.76008091
13/04/2015,-20.6,139.1,260.2932282,30.01109725,32.78562101,3.218763207,92.7072587
13/04/2015,-20.6,145.9,252.2205668,26.17216394,46.01931901,4.034981167,77.85133832
13/04/2015,-20.6,148.1,245.5261694,23.54638123,61.7730269,4.362603325,104.1966536
13/04/2015,-19.9,116.6,249.2870683,28.24244571,60.10691496,4.603840876,274.4974091
13/04/2015,-19.9,120.4,257.4388171,28.73498033,60.71877537,4.095928796,305.6880564
13/04/2015,-19.9,131.6,265.8669568,27.31190183,22.03445599,2.126143005,63.3702253
13/04/2015,-19.9,148.1,243.4403469,24.52557955,63.07571647,5.92197291,110.4055435
13/04/2015,-19.1,126.4,264.2859016,30.19619474,32.27920765,1.931525509,257.8115185
13/04/2015,-19.1,133.9,267.6427736,28.05562306,19.00500123,2.021703648,106.4118088
13/04/2015,-19.1,134.6,266.9701184,28.10206376,19.46600483,2.107028376,123.0742462
13/04/2015,-18.4,121.9,251.7878735,28.75791231,64.50921756,3.970147453,275.2384083
13/04/2015,-18.4,123.4,242.8147401,30.34986307,49.17518892,3.697245679,268.947813
13/04/2015,-18.4,124.1,247.8027882,31.12574491,42.71283996,3.573118965,265.3844814
13/04/2015,-18.4,127.9,269.4647331,29.53222331,19.72957156,2.407289016,110.558625
13/04/2015,-18.4,132.4,270.0976284,27.81157906,21.61011331,2.782298253,84.57437264
13/04/2015,-18.4,133.1,269.826061,27.69329866,22.2734349,2.567191749,88.37306296
13/04/2015,-18.4,137.6,264.8090672,30.48638806,37.03322942,2.251196117,203.4786646
13/04/2015,-18.4,140.6,223.280424,29.99945661,60.67548301,3.992797187,94.751319
13/04/2015,-17.6,122.6,244.7050534,30.05412614,56.621742,3.608891225,273.1178269
13/04/2015,-16.9,145.1,193.0803693,22.09472052,82.40251011,3.789935296,116.7958366
