datetime,latitude,longitude,value
2/01/2015,-18.4,121.9,29.86816823
2/01/2015,-18.4,123.4,31.11956978
2/01/2015,-18.4,124.1,31.40026456
2/01/2015,-18.4,127.9,25.26172631
2/01/2015,-18.4,132.4,25.88673354
2/01/2015,-18.4,133.1,25.80413044
2/01/2015,-18.4,137.6,27.61761754
2/01/2015,-18.4,140.6,27.02028292
2/01/2015,-17.6,122.6,28.90305515
2/01/2015,-16.9,145.1,23.27564487
2/01/2015,-16.1,145.1,25.59053333
2/01/2015,-15.4,136.1,27.28702192
2/01/2015,-15.4,142.9,28.65296115
2/01/2015,-13.9,143.6,29.65872445
2/01/2015,-13.1,135.4,26.91910986
2/01/2015,-13.1,142.9,28.31518395
2/01/2015,-12.4,130.9,26.12424321
2/01/2015,-11.6,142.1,26.62709919
2/01/2015,-10.9,131.6,27.61484599
2/01/2015,-10.1,142.1,27.29238402
3/01/2015,-43.1,146.6,15.80001026
3/01/2015,-42.4,147.4,21.04775888
3/01/2015,-41.6,147.4,22.01385467
3/01/2015,-40.9,145.9,19.40379776
3/01/2015,-40.1,145.1,18.35924325
3/01/2015,-38.6,142.9,17.11331366
3/01/2015,-37.9,145.1,25.8284243
3/01/2015,-37.1,139.9,19.84215762
3/01/2015,-37.1,142.1,24.87494983
3/01/2015,-36.4,142.9,28.41948242
3/01/2015,-35.6,144.4,31.21131188
3/01/2015,-34.9,148.1,26.22815263
3/01/2015,-34.1,138.4,24.0741621
3/01/2015,-34.1,150.4,24.44088206
3/01/2015,-33.4,151.1,23.78197461
3/01/2015,-32.6,150.4,25.27793875
3/01/2015,-31.9,115.9,22.49703189
3/01/2015,-31.1,115.1,22.44318158
3/01/2015,-30.4,121.1,23.62354778
3/01/2015,-30.4,122.6,21.93213706
3/01/2015,-29.6,123.4,23.08121368
3/01/2015,-28.9,149.6,27.37304316
3/01/2015,-28.1,121.1,28.35344006
3/01/2015,-27.4,141.4,32.49059004
3/01/2015,-27.4,151.1,21.61323103
3/01/2015,-27.4,153.4,24.50283977
3/01/2015,-26.6,121.1,33.62321353
3/01/2015,-25.9,112.9,24.07255837
3/01/2015,-25.9,128.6,30.12463672
3/01/2015,-25.9,151.1,22.11091461
3/01/2015,-25.1,151.9,23.48413002
3/01/2015,-25.1,152.6,24.08325859
3/01/2015,-24.4,122.6,35.24127379
3/01/2015,-24.4,125.6,34.49842799
3/01/2015,-24.4,136.9,34.8068465
3/01/2015,-23.6,148.1,26.51248405
3/01/2015,-22.9,113.6,30.08504589
3/01/2015,-22.9,114.4,32.71411215
3/01/2015,-22.9,124.9,34.6051631
3/01/2015,-22.9,149.6,26.36867238
3/01/2015,-22.1,119.6,34.03666064
3/01/2015,-22.1,147.4,25.81036024
3/01/2015,-22.1,148.9,25.91508689
3/01/2015,-21.4,115.9,34.08376841
3/01/2015,-21.4,117.4,33.89567785
3/01/2015,-21.4,118.9,33.95500983
3/01/2015,-21.4,130.1,24.27400799
3/01/2015,-21.4,130.9,23.95151187
3/01/2015,-21.4,146.6,25.78810246
3/01/2015,-20.6,118.1,34.23922052
3/01/2015,-20.6,127.1,25.61085316
3/01/2015,-20.6,129.4,23.35493721
3/01/2015,-20.6,139.1,26.68311421
3/01/2015,-20.6,145.9,25.48924666
3/01/2015,-20.6,148.1,24.34387705
3/01/2015,-19.9,116.6,30.00647019
3/01/2015,-19.9,120.4,35.46946267
3/01/2015,-19.9,131.6,24.51156987
3/01/2015,-19.9,148.1,25.44129018
3/01/2015,-19.1,126.4,25.90029589
3/01/2015,-19.1,133.9,26.01431238
3/01/2015,-19.1,134.6,26.71348121
3/01/2015,-18.4,121.9,31.00211068
3/01/2015,-18.4,123.4,32.22894537
3/01/2015,-18.4,124.1,30.99982837
3/01/2015,-18.4,127.9,23.24194062
3/01/2015,-18.4,132.4,24.89771255
3/01/2015,-18.4,133.1,25.14917798
3/01/2015,-18.4,137.6,27.85856301
3/01/2015,-18.4,140.6,26.85021241
3/01/2015,-17.6,122.6,30.06968289
